,genus_A,genus_B,rho,p
1645,Bradymonadales,Desemzia,-0.0228227006705964,0.04
1646,Bradymonadales,Ercella,-0.0294821716108332,0.02
1647,Bradymonadales,Eubacterium_xylanophilum_group,0.0265253940034035,0.02
1648,Bradymonadales,Faecalibacillus,0.0265998986967391,0.0
1649,Bradymonadales,Finegoldia,0.0221640457080619,0.04
1650,Bradymonadales,Glutamicibacter,-0.0314892540951302,0.01
1651,Bradymonadales,Granulicatella,0.0226510140526668,0.05
1652,Bradymonadales,Helicobacter,0.0336443058266965,0.0
1653,Bradymonadales,Klebsiella,-0.0193521948294331,0.04
1654,Bradymonadales,Metaprevotella,-0.021954939760734,0.03
1655,Bradymonadales,Oribacterium,-0.0309587982615877,0.01
1656,Bradymonadales,Pararhizobium,-0.021481203652701,0.02
1657,Bradymonadales,Phocaeicola,0.0366060727703425,0.0
1658,Bradymonadales,Rubellimicrobium,-0.02335414574269,0.04
1659,Bradymonadales,Streptococcus,-0.0268367802616876,0.01
1660,Bradymonadales,Veillonella,-0.0277018718174924,0.01
1661,Bradymonadales,Unclassified,-0.0193933570645374,0.04
1662,Bradyrhizobium,Burkholderia-Caballeronia-Paraburkholderia,0.0224778247798928,0.04
1663,Bradyrhizobium,Catenibacterium,0.0247862780278832,0.04
1664,Bradyrhizobium,Enterobacter,0.0297186582191241,0.0
1665,Bradyrhizobium,Eubacterium_coprostanoligenes_group,-0.0331718122240859,0.01
1666,Bradyrhizobium,Eubacterium_hallii_group,0.027819035254769,0.01
1667,Bradyrhizobium,Lachnospiraceae_UCG-003,-0.0397032612848962,0.0
1668,Bradyrhizobium,Longicatena,-0.0215143796575247,0.03
1669,Bradyrhizobium,Megamonas,-0.0277034696761011,0.02
1670,Bradyrhizobium,Microbacterium,0.0375386084128614,0.0
1671,Bradyrhizobium,Monoglobus,-0.0299182930278141,0.01
1672,Bradyrhizobium,Mordavella,0.0262168802636937,0.02
1673,Bradyrhizobium,Negativibacillus,-0.0203419621328246,0.04
1674,Bradyrhizobium,Novosphingobium,0.0304349703402413,0.02
1675,Bradyrhizobium,Nubsella,0.0248252264393967,0.02
1676,Bradyrhizobium,Oxobacter,-0.0198396689339364,0.04
1677,Bradyrhizobium,Parabacteroides,-0.0261645428011298,0.04
1678,Bradyrhizobium,Peptoclostridium,-0.0226348194175493,0.04
1679,Bradyrhizobium,Porphyromonas,-0.0215122287168682,0.03
1680,Bradyrhizobium,Prevotellaceae_Ga6A1_group,0.0221778638856102,0.02
1681,Bradyrhizobium,Prevotellaceae_UCG-001,-0.0281485935235704,0.01
1682,Bradyrhizobium,Psychroflexus,0.0243571652819104,0.04
1683,Bradyrhizobium,Raoultella,-0.020760055331863,0.03
1684,Bradyrhizobium,Rhodococcus,-0.0252174847605562,0.01
1685,Bradyrhizobium,Rikenellaceae_RC9_gut_group,-0.026644760838676,0.0
1686,Bradyrhizobium,Ruminococcus_torques_group,-0.0278444989823115,0.02
1687,Bradyrhizobium,Ruminococcus2,0.021599856648417,0.02
1688,Bradyrhizobium,Schaedlerella,0.0198488058301837,0.03
1689,Bradyrhizobium,Turicibacter,-0.0209927044917755,0.05
1690,Brevundimonas,Burkholderia,-0.0277937140269864,0.01
1691,Brevundimonas,Campylobacter,-0.0227881371844061,0.05
1692,Brevundimonas,Coprococcus,-0.0238934729238405,0.05
1693,Brevundimonas,Corynebacterium,0.028554727810315,0.02
1694,Brevundimonas,Cronobacter,0.0221242443019067,0.03
1695,Brevundimonas,Cutibacterium,0.0259056728598813,0.02
1696,Brevundimonas,Delftia,0.0325016822282567,0.01
1697,Brevundimonas,Desemzia,0.0290084945551094,0.02
1698,Brevundimonas,Faecalibacterium,-0.0340171625061332,0.0
1699,Brevundimonas,Faecalimonas,0.0214491722162901,0.05
1700,Brevundimonas,Family_XIII_AD3011_group,0.0222898345610851,0.04
1701,Brevundimonas,Flavonifractor,-0.0297606759994881,0.0
1702,Brevundimonas,Hespellia,0.0204270048722095,0.03
1703,Brevundimonas,Klebsiella,0.0250595340060971,0.01
1704,Brevundimonas,Knoellia,0.0304968132093005,0.0
1705,Brevundimonas,Kosakonia,-0.022907775697797,0.03
1706,Brevundimonas,Lachnoclostridium,-0.0212976710172493,0.03
1707,Brevundimonas,Lachnospiraceae_UCG-003,0.0197579206750907,0.05
1708,Brevundimonas,Lachnospiraceae_UCG-008,-0.0309984829779485,0.01
1709,Brevundimonas,Microbacterium,0.0250667725801094,0.01
1710,Brevundimonas,Monoglobus,0.0206184284837971,0.04
1711,Brevundimonas,Prevotella,-0.0252427442268178,0.01
1712,Brevundimonas,Prevotellaceae_NK3B31_group,-0.0321296085281663,0.01
1713,Brevundimonas,Ruminococcus,-0.0228909589848974,0.01
1714,Brevundimonas,Staphylococcus,0.0221605367517173,0.05
1715,Brevundimonas,Subdoligranulum,-0.0392760365304372,0.0
1716,Brevundimonas,UCG-002,-0.0471403745746455,0.0
1717,Brevundimonas,UCG-005,0.0200314660393322,0.04
1718,Brucella,Candidatus_Saccharimonas,-0.026306696057946,0.04
1719,Brucella,Clostridia_UCG-014,-0.0224072365293584,0.01
1720,Brucella,Colidextribacter,-0.0261904557031699,0.02
1721,Brucella,Corynebacterium,0.0264032486942152,0.04
1722,Brucella,Cuneatibacter,-0.0274430923827083,0.03
1723,Brucella,Defluviitaleaceae_UCG-011,-0.034847230569851,0.0
1724,Brucella,Delftia,0.0405057044466103,0.0
1725,Brucella,Desulfovibrio,0.0236367966121282,0.03
1726,Brucella,Erysipelatoclostridium,0.0240198731082638,0.03
1727,Brucella,Faecalibacterium,-0.0318594237892523,0.01
1728,Brucella,Faecalitalea,-0.0220424368647525,0.05
1729,Brucella,Gastranaerophilales,-0.0292928201807802,0.0
1730,Brucella,Klebsiella,-0.0263167666668469,0.02
1731,Brucella,Lachnospira,-0.0225743918968259,0.02
1732,Brucella,Lachnospiraceae_NK4A136_group,-0.02607888445939,0.02
1733,Brucella,Lachnospiraceae_UCG-008,-0.0225247602924514,0.05
1734,Brucella,Lachnotalea,0.0357537060657934,0.02
1735,Brucella,Ligilactobacillus,0.0242334633690377,0.04
1736,Brucella,Megasphaera,0.025431726358948,0.03
1737,Brucella,Murdochiella,0.0247156753711454,0.03
1738,Brucella,Pseudescherichia,0.0423768944356416,0.0
1739,Brucella,Schaedlerella,-0.0214412978712717,0.04
1740,Brucella,Serratia,0.0231576515657829,0.05
1741,Brucella,Staphylococcus,0.0232912808954318,0.04
1742,Brucella,Subdoligranulum,0.0193201213976479,0.04
1743,Brucella,Succinivibrio,-0.032747598618979,0.02
1744,Brucella,Sutterella,-0.0264174642648824,0.0
1745,Brucella,Tissierella,0.0189858121590626,0.04
1746,Brucella,UCG-005,-0.0194940137593051,0.05
1747,Burkholderia,Butyricicoccus,0.0183175631906032,0.05
1748,Burkholderia,Campylobacter,-0.0188942008488025,0.05
1749,Burkholderia,Cellulosibacter,0.0261679913573114,0.05
1750,Burkholderia,Clostridium_sensu_stricto,-0.0224797953411815,0.02
1751,Burkholderia,Elusimicrobium,0.03314985401049,0.0
1752,Burkholderia,Eubacterium_xylanophilum_group,0.0288731701846468,0.05
1753,Burkholderia,Fournierella,-0.0203191732489084,0.04
1754,Burkholderia,Franconibacter,-0.0222758150062842,0.03
1755,Burkholderia,Fusobacterium,-0.0278449451598397,0.02
1756,Burkholderia,Granulicatella,0.0318051042451086,0.02
1757,Burkholderia,Lachnobacterium,-0.0240280168616671,0.03
1758,Burkholderia,Lachnospiraceae_UCG-006,0.0284303029949782,0.01
1759,Burkholderia,Lactococcus,0.0251719133470155,0.02
1760,Burkholderia,Microbacterium,0.0290229926719977,0.03
1761,Burkholderia,Mobiluncus,0.0278509725149745,0.04
1762,Burkholderia,Odoribacter,-0.0250788021095717,0.03
1763,Burkholderia,Oribacterium,0.0166687990026442,0.05
1764,Burkholderia,Pararhizobium,-0.0230063821392761,0.05
1765,Burkholderia,Peptostreptococcus,0.0257651856687111,0.02
1766,Burkholderia,Phocea,-0.0219575358442372,0.03
1767,Burkholderia,Ralstonia,-0.026599394874487,0.03
1768,Burkholderia,Raoultella,-0.0402532509322441,0.0
1769,Burkholderia,Serratia,-0.026453057443509,0.01
1770,Burkholderia,Streptococcus,0.0263614730207491,0.02
1771,Burkholderia,Tindallia,0.0233352448339846,0.04
1772,Burkholderia,UCG-010,-0.0265718796362905,0.05
1773,Burkholderia,Weissella,-0.0214232999806041,0.04
1774,Burkholderia,Unclassified,-0.0192180825170215,0.02
1775,Burkholderia-Caballeronia-Paraburkholderia,CAG-873,-0.0208930883949472,0.04
1776,Burkholderia-Caballeronia-Paraburkholderia,Chloroplast,0.0195492710246899,0.03
1777,Burkholderia-Caballeronia-Paraburkholderia,Coprococcus,-0.0188722922663995,0.05
1778,Burkholderia-Caballeronia-Paraburkholderia,Dorea,-0.0216673919466749,0.03
1779,Burkholderia-Caballeronia-Paraburkholderia,Escherichia-Shigella,0.0507419930431751,0.0
1780,Burkholderia-Caballeronia-Paraburkholderia,Eubacterium_siraeum_group,-0.0332001679896832,0.0
1781,Burkholderia-Caballeronia-Paraburkholderia,Faecalitalea,0.0212699386557298,0.05
1782,Burkholderia-Caballeronia-Paraburkholderia,Helicobacter,0.0282290855238032,0.04
1783,Burkholderia-Caballeronia-Paraburkholderia,Hespellia,-0.0221889438922756,0.02
1784,Burkholderia-Caballeronia-Paraburkholderia,Kosakonia,0.0285543892727245,0.05
1785,Burkholderia-Caballeronia-Paraburkholderia,Lachnoclostridium,0.0302188094425824,0.01
1786,Burkholderia-Caballeronia-Paraburkholderia,Lachnospiraceae_UCG-004,0.0268944348130541,0.02
1787,Burkholderia-Caballeronia-Paraburkholderia,Millionella,-0.0268826630920383,0.01
1788,Burkholderia-Caballeronia-Paraburkholderia,Mobiluncus,-0.0205024306428917,0.04
1789,Burkholderia-Caballeronia-Paraburkholderia,Phascolarctobacterium,0.0314860768583874,0.01
1790,Burkholderia-Caballeronia-Paraburkholderia,Phocaeicola,-0.0179422711938762,0.05
1791,Burkholderia-Caballeronia-Paraburkholderia,Prevotellamassilia,-0.0322893248432139,0.0
1792,Burkholderia-Caballeronia-Paraburkholderia,Psychroflexus,0.0272528294459024,0.03
1793,Burkholderia-Caballeronia-Paraburkholderia,Ralstonia,0.0257880588693465,0.01
1794,Burkholderia-Caballeronia-Paraburkholderia,Rhodanobacter,0.0399668969259453,0.0
1795,Burkholderia-Caballeronia-Paraburkholderia,Rubellimicrobium,-0.0296140350819041,0.02
1796,Burkholderia-Caballeronia-Paraburkholderia,Unclassified,0.0289829358388126,0.03
1797,Butyricicoccus,Butyricimonas,0.028146435302002,0.01
1798,Butyricicoccus,Campylobacter,-0.0438184877427508,0.0
1799,Butyricicoccus,Clostridium_sensu_stricto_1,0.0509275430069723,0.0
1800,Butyricicoccus,Collinsella,0.0359849132125014,0.01
1801,Butyricicoccus,Coprococcus,0.0309474768713824,0.0
1802,Butyricicoccus,Coriobacteriaceae_UCG-003,-0.0171339474024616,0.05
1803,Butyricicoccus,Cronobacter,-0.0322586582973503,0.0
1804,Butyricicoccus,Cuneatibacter,-0.034596712053921,0.02
1805,Butyricicoccus,Dialister,-0.0402536968217857,0.0
1806,Butyricicoccus,Dorea,0.0720550887783979,0.0
1807,Butyricicoccus,Enterocloster,-0.0257503943683364,0.02
1808,Butyricicoccus,Erysipelotrichaceae_UCG-003,0.0490025108164519,0.0
1809,Butyricicoccus,Escherichia-Shigella,0.0487257508030632,0.0
1810,Butyricicoccus,Eubacterium,-0.024856280988655,0.02
1811,Butyricicoccus,Eubacterium_coprostanoligenes_group,0.036618418380019,0.01
1812,Butyricicoccus,Eubacterium_eligens_group,0.0544261242235857,0.0
1813,Butyricicoccus,Eubacterium_hallii_group,0.0740155133995973,0.0
1814,Butyricicoccus,Eubacterium_xylanophilum_group,-0.0251543995004449,0.03
1815,Butyricicoccus,Ezakiella,-0.0405647231776002,0.01
1816,Butyricicoccus,Faecalibacterium,0.1089274838099241,0.0
1817,Butyricicoccus,Fenollaria,-0.0501786176366036,0.0
1818,Butyricicoccus,Finegoldia,-0.060588868318257,0.0
1819,Butyricicoccus,Fusicatenibacter,0.0525141826972535,0.0
1820,Butyricicoccus,Gastranaerophilales,-0.0270410472431752,0.02
1821,Butyricicoccus,Gemmiger,-0.0315994005025016,0.02
1822,Butyricicoccus,Glutamicibacter,-0.0333674066950983,0.0
1823,Butyricicoccus,Helicobacter,0.0274607585103976,0.0
1824,Butyricicoccus,Hespellia,-0.0222911400359154,0.03
1825,Butyricicoccus,Intestinibacter,0.0335344469080265,0.0
1826,Butyricicoccus,Intestinimonas,-0.0254728227025388,0.01
1827,Butyricicoccus,Kosakonia,-0.0215285965570902,0.03
1828,Butyricicoccus,Lachnoclostridium,0.0781870709950503,0.0
1829,Butyricicoccus,Lachnospira,0.0836897367793347,0.0
1830,Butyricicoccus,Lachnospiracea_incertae_sedis,-0.0356518322627848,0.0
1831,Butyricicoccus,Lachnospiraceae_ND3007_group,0.0292389624802136,0.03
1832,Butyricicoccus,Lachnospiraceae_NK4A136_group,0.0464612222678924,0.0
1833,Butyricicoccus,Lachnospiraceae_UCG-010,0.0334040930053394,0.02
1834,Butyricicoccus,Lachnotalea,-0.0229352021549605,0.05
1835,Butyricicoccus,Megamonas,0.0379873485807998,0.0
1836,Butyricicoccus,Megasphaera,0.024921550265289,0.05
1837,Butyricicoccus,Mesorhizobium,-0.0323779803376676,0.0
1838,Butyricicoccus,Mitsuokella,-0.0227579776057615,0.05
1839,Butyricicoccus,Mobiluncus,-0.0232355643656306,0.05
1840,Butyricicoccus,Monoglobus,0.0491446574367082,0.0
1841,Butyricicoccus,Negativibacillus,0.0196081770656231,0.03
1842,Butyricicoccus,Peptoclostridium,-0.023828156563112,0.02
1843,Butyricicoccus,Peptoniphilus,-0.0638363008364985,0.0
1844,Butyricicoccus,Phascolarctobacterium,0.0531047668617625,0.0
1845,Butyricicoccus,Phocaeicola,-0.0971516394309487,0.0
1846,Butyricicoccus,Phocea,-0.0193910321195355,0.04
1847,Butyricicoccus,Porphyromonas,-0.0601531352434247,0.0
1848,Butyricicoccus,Prevotella,-0.0557060687293626,0.0
1849,Butyricicoccus,Prevotellaceae_NK3B31_group,-0.0341824354059499,0.0
1850,Butyricicoccus,Roseburia,0.0774669959646416,0.0
1851,Butyricicoccus,Ruminococcus,-0.0324733768213313,0.01
1852,Butyricicoccus,Ruminococcus_gnavus_group,0.0685590189438415,0.0
1853,Butyricicoccus,Ruminococcus_torques_group,0.0587609753274601,0.0
1854,Butyricicoccus,Staphylococcus,-0.0243077436504072,0.05
1855,Butyricicoccus,Subdoligranulum,0.0607351107013159,0.0
1856,Butyricicoccus,Sutterella,0.0247403925980329,0.05
1857,Butyricicoccus,Treponema,0.0230188270755591,0.03
1858,Butyricicoccus,Turicibacter,-0.0248600839777209,0.03
1859,Butyricicoccus,Tyzzerella,0.0254219268452745,0.01
1860,Butyricicoccus,Varibaculum,-0.0442845802846256,0.0
1861,Butyricicoccus,Unclassified,0.1353362764269813,0.0
1862,Butyricimonas,Cellulosibacter,0.0216837796199452,0.04
1863,Butyricimonas,Colidextribacter,0.0269222644633033,0.01
1864,Butyricimonas,Coprobacillus,-0.0263828015570562,0.01
1865,Butyricimonas,Corynebacterium,-0.0253495055877476,0.02
1866,Butyricimonas,Desulfotomaculum,0.0220749888198908,0.04
1867,Butyricimonas,Faecalitalea,-0.0306158622249394,0.01
1868,Butyricimonas,Gemella,0.0266806889017842,0.02
1869,Butyricimonas,Megamonas,0.0341276281516204,0.01
1870,Butyricimonas,Megasphaera,-0.0215539644992205,0.05
1871,Butyricimonas,Odoribacter,0.0164544447630401,0.04
1872,Butyricimonas,Parabacteroides,0.0556336230670088,0.0
1873,Butyricimonas,Porphyromonas,-0.0378346056701122,0.0
1874,Butyricimonas,Prevotellaceae_Ga6A1_group,0.0202731300381547,0.03
1875,Butyricimonas,Psychroflexus,-0.0239109355374218,0.03
1876,Butyricimonas,Pyramidobacter,0.0255656254868506,0.0
1877,Butyricimonas,Succinivibrio,0.0242669630831186,0.03
1878,Butyricimonas,Sutterella,0.0253265418348472,0.04
1879,Butyricimonas,Terrisporobacter,-0.0364084273630369,0.01
1880,Butyricimonas,Turicibacter,0.0316856227938142,0.02
1881,Butyricimonas,Tyzzerella,0.0206635026499725,0.05
1882,Butyricimonas,UCG-002,0.0339396854862922,0.02
1883,Butyrivibrio,Desemzia,0.0358679549991373,0.01
1884,Butyrivibrio,Desulfotomaculum,0.0210877881005162,0.05
1885,Butyrivibrio,Haemophilus,-0.0268332563315548,0.01
1886,Butyrivibrio,Knoellia,0.0244519664442013,0.01
1887,Butyrivibrio,Lachnospiraceae_ND3007_group,0.0261934779233627,0.02
1888,Butyrivibrio,Mesorhizobium,0.0340698083046717,0.0
1889,Butyrivibrio,Nakamurella,-0.0268130356537743,0.01
1890,Butyrivibrio,Parasutterella,-0.0457700296113388,0.0
1891,Butyrivibrio,Peptostreptococcus,-0.0269924875983733,0.02
1892,Butyrivibrio,RF39,-0.024314037954681,0.01
1893,Butyrivibrio,Rikenellaceae_RC9_gut_group,-0.0221359726517617,0.03
1894,Butyrivibrio,Solobacterium,-0.0260423978217422,0.0
1895,CAG-352,Christensenellaceae_R-7_group,0.0395194630588112,0.0
1896,CAG-352,Clostridium_sensu_stricto,-0.0316923313378601,0.0
1897,CAG-352,Cronobacter,-0.0291332236045427,0.0
1898,CAG-352,Cuneatibacter,-0.0277683845442777,0.03
1899,CAG-352,Defluviitaleaceae_UCG-011,0.0209053519134395,0.03
1900,CAG-352,Dialister,-0.0267124769605946,0.01
1901,CAG-352,Ercella,-0.0257762473444447,0.0
1902,CAG-352,Ethanoligenens,-0.0377150009949358,0.0
1903,CAG-352,Eubacterium_eligens_group,0.0283189654919301,0.03
1904,CAG-352,Eubacterium_hallii_group,0.0433770790959447,0.0
1905,CAG-352,Eubacterium_ruminantium_group,0.0234932142075392,0.05
1906,CAG-352,Faecalibacterium,0.0305560618519455,0.02
1907,CAG-352,Family_XIII_AD3011_group,0.0319764521062844,0.01
1908,CAG-352,Fenollaria,-0.0366615730859868,0.0
1909,CAG-352,Kocuria,-0.0326617099568388,0.0
1910,CAG-352,Lachnobacterium,-0.0243892320912311,0.01
1911,CAG-352,Lachnospiraceae_ND3007_group,0.0240367707403437,0.04
1912,CAG-352,Marvinbryantia,0.0204369160634326,0.05
1913,CAG-352,Mitsuokella,-0.0334937361087248,0.0
1914,CAG-352,Mordavella,-0.0265441193409638,0.02
1915,CAG-352,Muribaculum,-0.0252125857009971,0.05
1916,CAG-352,Oscillibacter,0.022793759842186,0.03
1917,CAG-352,Parasutterella,0.0251398298844343,0.0
1918,CAG-352,Peptoniphilus,-0.0275982078641345,0.02
1919,CAG-352,Phascolarctobacterium,0.0411739375411653,0.0
1920,CAG-352,Phocaeicola,-0.0587492882304729,0.0
1921,CAG-352,Prevotella,-0.0388364991798834,0.0
1922,CAG-352,Prevotellamassilia,-0.0257561059534307,0.0
1923,CAG-352,Rikenellaceae_RC9_gut_group,0.0221352789919388,0.05
1924,CAG-352,Schaedlerella,0.0214300674967214,0.01
1925,CAG-352,Streptobacillus,-0.0257871238635521,0.04
1926,CAG-352,Subdoligranulum,0.0407602478366949,0.0
1927,CAG-352,Tannerella,0.0225293637131909,0.04
1928,CAG-352,Tissierella,-0.0257547527731364,0.02
1929,CAG-352,Unclassified,0.0283408866654107,0.04
1930,CAG-56,Campylobacter,-0.0232232403664463,0.04
1931,CAG-56,Clostridium_sensu_stricto,-0.0179086876496383,0.04
1932,CAG-56,Coprococcus,0.0253010311103632,0.02
1933,CAG-56,Cuneatibacter,-0.0254597485458165,0.03
1934,CAG-56,Defluviitaleaceae_UCG-011,-0.0253574907085181,0.02
1935,CAG-56,Dialister,-0.0241534986464986,0.04
1936,CAG-56,Dorea,0.0505236320676931,0.0
1937,CAG-56,Enterocloster,-0.0306404349282189,0.01
1938,CAG-56,Erysipelotrichaceae_UCG-003,0.0327193428008949,0.01
1939,CAG-56,Escherichia-Shigella,0.0219221572783206,0.04
1940,CAG-56,Eubacterium_eligens_group,0.0342466903759384,0.0
1941,CAG-56,Eubacterium_hallii_group,0.0361662100337643,0.0
1942,CAG-56,Eubacterium_ruminantium_group,0.0315957146891642,0.0
1943,CAG-56,Faecalibacterium,0.0540128397225967,0.0
1944,CAG-56,Fenollaria,-0.023132534970204,0.03
1945,CAG-56,Fusicatenibacter,0.0516898148826872,0.0
1946,CAG-56,Knoellia,-0.0199734774870838,0.04
1947,CAG-56,Lachnoclostridium,0.0289408562656421,0.01
1948,CAG-56,Lachnospira,0.0499137908115124,0.0
1949,CAG-56,Lachnospiracea_incertae_sedis,-0.0297292203877544,0.01
1950,CAG-56,Lachnospiraceae_ND3007_group,0.0262820630424137,0.02
1951,CAG-56,Lachnospiraceae_UCG-010,0.026843021372137,0.04
1952,CAG-56,Megasphaera,0.0441630087924598,0.0
1953,CAG-56,Mesorhizobium,-0.0235407738663802,0.0
1954,CAG-56,Metaprevotella,-0.0250302456570968,0.02
1955,CAG-56,Pararhizobium,-0.018626429011748,0.05
1956,CAG-56,Peptoniphilus,-0.0269361100973192,0.03
1957,CAG-56,Phocaeicola,-0.0429170530448746,0.0
1958,CAG-56,Prevotellamassilia,-0.0203279061513255,0.02
1959,CAG-56,Rubellimicrobium,-0.0217429837349274,0.04
1960,CAG-56,Ruminococcus_torques_group,0.0495896046019829,0.0
1961,CAG-56,Ruminococcus2,-0.0298292658192399,0.01
1962,CAG-56,Solobacterium,-0.0265285023820199,0.0
1963,CAG-56,Subdoligranulum,0.048965726797524,0.0
1964,CAG-56,Tindallia,-0.01707716248993,0.03
1965,CAG-56,Tyzzerella,0.0261483298979815,0.04
1966,CAG-56,UCG-003,-0.0220529941598844,0.04
1967,CAG-56,Xanthomonas,-0.029732207169095,0.02
1968,CAG-56,Unclassified,0.0293405926912841,0.01
1969,CAG-873,Cellulosilyticum,-0.0236393011842466,0.03
1970,CAG-873,Clostridium_sensu_stricto_1,-0.0260846757442787,0.04
1971,CAG-873,Colidextribacter,-0.0356611514787093,0.01
1972,CAG-873,Enterocloster,-0.023511661409481,0.02
1973,CAG-873,Faecalibacillus,0.0230819864483514,0.04
1974,CAG-873,Faecalimonas,0.0252752235322898,0.01
1975,CAG-873,Family_XIII_AD3011_group,0.0238485494795794,0.03
1976,CAG-873,Lachnobacterium,0.0234391775397689,0.04
1977,CAG-873,Monoglobus,0.0262370913272466,0.02
1978,CAG-873,Odoribacter,0.0228113942919767,0.02
1979,CAG-873,Peptoniphilus,0.0168047888048526,0.03
1980,CAG-873,Prevotellaceae_Ga6A1_group,-0.0402327009197069,0.0
1981,CAG-873,Pseudescherichia,-0.0254482895877177,0.02
1982,CAG-873,Rhodanobacter,0.0292146134331914,0.03
1983,CAG-873,Ruthenibacterium,0.0205408086826807,0.05
1984,CAG-873,Tindallia,-0.0281828450841937,0.02
1985,CAG-873,UCG-002,0.0209631107570639,0.05
1986,CAG-873,Veillonella,0.0258220979603105,0.04
1987,Campylobacter,Catenibacterium,-0.0244284646891921,0.05
1988,Campylobacter,Catenisphaera,0.0214071511993427,0.05
1989,Campylobacter,Cellulosilyticum,0.025127574105273,0.02
1990,Campylobacter,Christensenellaceae_R-7_group,-0.0454243288528832,0.0
1991,Campylobacter,Clostridia_UCG-014,-0.0229391117998984,0.05
1992,Campylobacter,Coprococcus,-0.0357557943399908,0.0
1993,Campylobacter,Cronobacter,0.0875962461122668,0.0
1994,Campylobacter,Desemzia,0.0254385306235097,0.01
1995,Campylobacter,Dialister,0.0906662811456534,0.0
1996,Campylobacter,Dorea,-0.0606379791198088,0.0
1997,Campylobacter,Escherichia-Shigella,-0.0603978137271999,0.0
1998,Campylobacter,Eubacterium,0.040345426201154,0.0
1999,Campylobacter,Eubacterium_coprostanoligenes_group,-0.0353989296674312,0.0
2000,Campylobacter,Eubacterium_hallii_group,-0.0285253447204969,0.03
2001,Campylobacter,Eubacterium_ruminantium_group,-0.0207394366323019,0.03
2002,Campylobacter,Eubacterium_ventriosum_group,-0.0326045177986848,0.01
2003,Campylobacter,Ezakiella,0.066374184539677,0.0
2004,Campylobacter,Faecalibacterium,-0.0924440326994518,0.0
2005,Campylobacter,Faecalimonas,0.0166856019559719,0.04
2006,Campylobacter,Fenollaria,0.1461539704925611,0.0
2007,Campylobacter,Finegoldia,0.1003215687418862,0.0
2008,Campylobacter,Fusicatenibacter,-0.0380507948562034,0.0
2009,Campylobacter,Gastranaerophilales,-0.0254422484760818,0.04
2010,Campylobacter,Gemella,0.0224636303802199,0.04
2011,Campylobacter,Hungatella,0.0228598560284678,0.03
2012,Campylobacter,Incertae_Sedis,-0.0251236585711132,0.04
2013,Campylobacter,Intestinibacter,-0.0209827847333143,0.03
2014,Campylobacter,Intestinimonas,0.041699778815776,0.0
2015,Campylobacter,Lachnoclostridium,-0.0346503998221502,0.01
2016,Campylobacter,Lachnospira,-0.0549119207062537,0.0
2017,Campylobacter,Lachnospiracea_incertae_sedis,-0.0337421105333024,0.01
2018,Campylobacter,Lachnospiraceae_NK4A136_group,-0.0201086547008375,0.05
2019,Campylobacter,Lactobacillus,0.0259131480785228,0.04
2020,Campylobacter,Ligilactobacillus,0.0257945556198022,0.02
2021,Campylobacter,Megamonas,-0.0403904190849509,0.0
2022,Campylobacter,Mesomycoplasma,-0.0287189191748346,0.02
2023,Campylobacter,Metaprevotella,0.0462000593338761,0.0
2024,Campylobacter,Methanobrevibacter,-0.0274629573979981,0.03
2025,Campylobacter,Mobiluncus,0.0447909397168053,0.0
2026,Campylobacter,Monoglobus,-0.0503816823716616,0.0
2027,Campylobacter,Murdochiella,0.0456071956092063,0.0
2028,Campylobacter,NK4A214_group,-0.0234693793388604,0.03
2029,Campylobacter,Oscillibacter,0.0403488284720831,0.01
2030,Campylobacter,Paenibacillus,-0.0294665866348139,0.01
2031,Campylobacter,Paraprevotella,-0.0229915152223261,0.02
2032,Campylobacter,Peptoniphilus,0.1082852249383891,0.0
2033,Campylobacter,Peptostreptococcus,0.02764238399425,0.04
2034,Campylobacter,Phascolarctobacterium,-0.0292515072686092,0.02
2035,Campylobacter,Phocaeicola,0.1085602271034043,0.0
2036,Campylobacter,Phocea,0.0302114387632792,0.01
2037,Campylobacter,Porphyromonas,0.1665582490990897,0.0
2038,Campylobacter,Prevotella,0.1150607128768259,0.0
2039,Campylobacter,Prevotellaceae_NK3B31_group,-0.0153053378371037,0.04
2040,Campylobacter,Rikenellaceae_RC9_gut_group,-0.0201044389499556,0.03
2041,Campylobacter,Romboutsia,-0.0287394968969228,0.0
2042,Campylobacter,Roseburia,-0.0521404866705639,0.0
2043,Campylobacter,Ruminococcus_gnavus_group,-0.0362724639147143,0.01
2044,Campylobacter,Ruminococcus_torques_group,-0.0515846329310422,0.0
2045,Campylobacter,Subdoligranulum,-0.0728258153801243,0.0
2046,Campylobacter,Tannerella,-0.0320857889991881,0.01
2047,Campylobacter,UCG-002,-0.0441539226569621,0.0
2048,Campylobacter,Varibaculum,0.0475983624887763,0.0
2049,Campylobacter,Unclassified,-0.1236894593617761,0.0
2050,Candidatus_Saccharimonas,Christensenellaceae_R-7_group,-0.0191697559240466,0.04
2051,Candidatus_Saccharimonas,Coriobacteriaceae_UCG-003,0.0268769341827562,0.02
2052,Candidatus_Saccharimonas,Cuneatibacter,0.0228230020655319,0.01
2053,Candidatus_Saccharimonas,Eubacterium_coprostanoligenes_group,-0.0181891864252633,0.05
2054,Candidatus_Saccharimonas,Faecalibacterium,-0.019943649682705,0.04
2055,Candidatus_Saccharimonas,Helicobacter,-0.0283426031069084,0.03
2056,Candidatus_Saccharimonas,Leuconostoc,-0.0163791878625159,0.05
