,ZOZOW1T-4026,ZOZOW1T-44,ZOZOW1T-59,ZOZOW1T-6021,ZOZOW1T-6031,ZOZOW1T-61,ZOZOW1T-62,ZOZOW1T-63,ZOZOW1T-64,ZOZOW1T-70,ZOZOW1T-7011,ZOZOW1T-7015,ZOZOW1T-7022,ZOZOW1T-7036,ZOZOW1T-7040,ZOZOW1T-7044,ZOZOW1T-7045,ZOZOW1T-71,ZOZOW1T-80,ZOZOW1T-82,ZOZOW1T-83,ZOZOW1T-84,ZOZOW1T-86,ZN9YTFN-01,ZN9YTFN-03,ZN9YTFN-04,ZN9YTFN-07,ZN9YTFN-08,ZN9YTFN-09,ZN9YTFN-11,ZN9YTFN-12,ZN9YTFN-6011,ZN9YTFN-6021,ZN9YTFN-6031,ZN3TBJM-01,ZN3TBJM-02,ZN3TBJM-03,ZN3TBJM-04,ZN3TBJM-06,ZN3TBJM-07,ZN3TBJM-10,ZN3TBJM-11,ZN0JE53-01,ZN0JE53-04,ZN0JE53-07,ZN0JE53-08,ZN0JE53-09,ZN0JE53-11,ZN0JE53-12,ZMBVNFM-04,ZMBVNFM-07,ZMBVNFM-10,ZMBH10Z-01,ZMBH10Z-04,ZMBH10Z-05,ZMBH10Z-08,ZMBH10Z-08_2,ZLZNCLZ-01,ZLZNCLZ-03,ZLZNCLZ-06,ZLZNCLZ-08,ZLZNCLZ-10,ZLZNCLZ-11,ZLZNCLZ-12,ZLZNCLZ-13,ZLZNCLZ-14,ZLZNCLZ-2011,ZLYEM2C-01,ZLYEM2C-03,ZLYEM2C-07,ZY1ZKJY-01,ZY1ZKJY-04,ZY1ZKJY-05,ZY1ZKJY-06,ZY1ZKJY-07,ZY1ZKJY-08,ZY1ZKJY-09,ZY1ZKJY-11,ZY1ZKJY-2011,ZVTCAK9-01,ZVNCGHM-02,ZVNCGHM-09,ZVNCGHM-10,ZVNCGHM-6021,ZVNCGHM-6031,ZVNCGHM-6041,ZVGW5FI-01,ZV14SIB-01,ZV14SIB-02,ZV14SIB-03,ZV14SIB-04,ZV14SIB-05,ZUL3S6O-07,ZTMFN3O-01,ZTMFN3O-02,ZTMFN3O-04,ZTMFN3O-05,ZTMFN3O-06,ZTMFN3O-07,ZTLIFAS-01,ZTLIFAS-03,ZTLIFAS-04,ZTLIFAS-05,ZRLZ98T-6011,ZQFL1P3-01,ZQFL1P3-03,ZQFL1P3-6011,ZQFL1P3-6021,ZQFL1P3-6031,ZPMBHPS-01,ZPEL6L3-02,ZPEL6L3-03,ZPDABJR-3011,ZPDABJR-6011,ZLPRB8E-06,ZLPRB8E-07,ZLPRB8E-08,ZLGD9M0-05,ZLGD9M0-07,ZLGD9M0-08,ZLGD9M0-09,ZLGD9M0-13,ZLGD9M0-15,ZL9BTWF-04,ZL9BTWF-05,ZL9BTWF-06,ZL9BTWF-07,ZL9BTWF-09,ZL9BTWF-10,ZL9BTWF-11,ZL9BTWF-12,ZL9BTWF-6011,ZL9BTWF-6021,ZL9BTWF-6031,ZKFV71L-01,ZKFV71L-04_2,ZKFV71L-05,ZKFV71L-07,ZKFV71L-09,ZKFV71L-12,ZKFV71L-2011,ZKFV71L-6011,ZKFV71L-6021,ZK4CK8Y-01,ZK4CK8Y-04,ZK4CK8Y-05,ZK4CK8Y-06,ZK4CK8Y-07,ZK4CK8Y-08,ZK4CK8Y-09,ZJXC41N-6021,ZJXC41N-02,ZJXC41N-11
genus_Oscillibacter,5.3071918,2.3797515,1.3644644,0.2702297,3.1315365,0.3460005,0.403517,0.1665663,0.2201386,0.2649345999999999,1.3849399,3.5663822,2.5874332,0.8852964,2.3770743,1.2501158,0.5705370000000001,0.3740046999999999,0.3960604,1.324613,0.4795012999999999,0.2031063,6.6381665000000005,3.2404775,0.5943486,8.2870229,0.5752501999999999,3.1121991,0.4830649999999999,1.071066,4.7244586,1.4245739,0.7730787,0.1796591,0.4258426,0.5573383000000001,0.138167,0.3508088,0.2699229,0.9238579,1.2834225,3.0918361,0.0243055,1.0893766,0.0533427999999999,0.0885526,0.1099011,0.0313014,0.1224220999999999,0.7816316999999999,0.8950817,2.5487357,1.0255501,1.8001846,9.6164421,1.7245989,2.207574,0.3530667999999999,0.011001,1.3942972,1.1478851,1.0615484,0.3545314,4.0310145,0.8410306,0.4092262,0.2030457,2.2819656,1.4308111,0.7226706,2.2579647,0.9238712,5.3327947,1.954163,1.1488935,1.1520582,1.3578938,0.367572,1.1097708,18.6675422,0.2890173,0.9617545,1.0888728,9.9171874,1.3546437999999998,1.4777778,0.3295603,3.1948882,2.7711256,1.238527,1.4548929,4.3656207,0.2957756,6.4658281,7.9436199,10.4194538,2.4534356,3.4739135999999995,1.9682109,2.2225106,6.537900400000001,0.8596720999999999,1.2079554,3.6661394,1.5857057,1.5021053,2.1985551,2.0232894000000003,1.6392982,0.6144307,2.5834101,4.6925077,1.295623,1.9279866,4.6055024,1.6312822,3.7372067,1.4285714,4.4097348,0.8528785000000001,1.394047,4.016905,4.2297027,0.115676,0.2141681999999999,0.1674107,0.8928324,0.0939426,0.5408904,0.9139888,1.5352685,0.1275018,0.1172803999999999,0.1517144,1.9770213,1.0523461,1.2240692,1.1869577,2.7035426,1.2253646,1.9696323,0.2011704,1.3240293,2.4651007,2.6523421,2.4567173,1.1764706,5.1682138,1.8522135,2.2400070000000003,3.4773856,4.8876584,2.8741665
genus_Parabacteroides,0.5873405,4.482858800000001,15.3102576,2.743582,1.4044104,4.0083275,3.7081086,4.4264096,4.9857318,3.2646782,1.5500321,2.4529475,4.3267037,1.9293687,3.0569129,1.6483008,0.7009455,6.51492,3.8799902,13.9663879,3.885559,1.8558343,2.6184539,0.4007959,1.3041706,0.3175573,0.8605368999999999,0.0799674,0.094392,0.7208122,0.3494975999999999,0.0661409,0.0537434,0.0547741,1.4721986,6.358723199999999,0.9934864,1.6760865,1.529563,0.822335,2.3810864,3.4653465000000003,2.5472134,1.7785199,5.6507824,1.1109322,0.4795683999999999,5.4151342,6.139937799999999,4.568722,0.693919,1.3299216,1.3800613,2.5079495,3.4300247,1.1497326,2.1920641,1.4971125,0.2882257,1.6203994,0.7459020000000001,2.0587605,0.5834995,4.1721869,2.4647545,2.4119544,1.6243655,1.9982292,0.6985374,0.9427733,1.9074131,8.8582945,2.4643975,2.7845438,1.087208,3.2035303,0.5579122,1.7459669,4.1013269,2.6267089,1.8214114,1.2538762,0.4874001999999999,0.6706295,0.5262645,1.1555556,1.130517,0.2510269,0.29935,0.3621586,1.6486965999999998,0.0,0.3897279,3.9339796,10.8186316,9.2075234,6.9259665,4.5442892,3.2796217000000003,1.6384932,0.5141388,2.1732269,2.2410217,0.362892,2.6141162,0.7758906,0.9715994,0.385286,0.6748396999999999,1.9954904,3.2683142,4.1664147,5.6846715,2.9844176,1.7997818,2.7747791,6.7223199,0.5006474000000001,2.7642572,2.265981,0.9957479,1.9182663,0.1368948999999999,2.5709915,3.1959512,2.2197421,0.0470639999999999,2.1869833,1.4747353,3.4779681,5.4104,4.5879227,8.4609456,7.666633000000001,1.1886573,0.981828,1.7603754,1.3940036,1.8645121,1.3465033,4.0246356,2.2265911,2.4020397,19.3565536,12.0555111,12.3948157,10.307833,0.7505432000000001,10.4772797,1.3961985,1.8302029,2.7739325,1.3954063
genus_Parasutterella,0.0211274,0.2093937,0.0185894,0.0600509999999999,0.1255005,0.0762374,0.00425,0.0283517,0.0244598,0.0726434,0.174264,0.0226078,0.3328234,0.0481139,0.0613743,0.2037226,0.0395883,0.0160862,0.0105149,0.0827883,0.0511467999999999,0.0238949,0.3918774,0.6736782,0.8185029,0.6717557,4.9948555,0.8665851,0.2054414,1.8477157,0.224677,0.1678962,0.2645831,1.1305377,0.0,0.00844,0.0,0.0,0.0,0.0,0.0112581,0.0118575,25.2072041,4.418469,2.8093883,4.8542908,1.0090918,21.2457939,1.7515774000000002,3.9421423,0.5204392,1.3366553,2.7499937,2.0771361,1.6153423,1.4144385000000002,0.9021585,0.0,0.0011,0.0,0.0,0.0,0.0,0.2280477,0.0,0.0062,0.0,0.0060399999999999,0.0,0.0293469999999999,0.0,0.0543453999999999,0.0303,0.0996457,0.0231321,0.0538975,0.251291,0.061262,0.0361882,1.3312638,1.9884995,1.9010382,1.4414601,5.3142306,4.8728194,1.4555556,1.7340156,0.9698768,0.5644885,0.6690258,1.5477003,0.5934516,0.1357088,0.088134,0.9801176,0.0629574,0.0313038,0.1986925,0.2736667,0.5483274,5.5026749,0.3096022,1.8546386,0.0,0.00575,0.0,0.0,0.0,0.00281,0.0507328,0.3084071,0.393058,0.2089067,0.2112862,1.0786571,0.3598417,0.4109377,0.00647,0.6284054,0.0668924,0.0484418,1.0335203,0.8564709,3.7501399,3.3106842,1.6524058,0.0096899999999999,0.0,0.00462,0.0,0.0,0.0,0.0,6.5995752,0.8464218000000001,0.8624898000000001,1.3420069,0.53421,0.3853324999999999,0.5078507,0.4451491,0.0,0.3220612,1.0927563,0.2421046,0.2079505,0.451082,0.1777602,0.2175793,0.0,1.3863787,0.7986369999999999,1.373796
genus_Phascolarctobacterium,1.5549734000000002,0.3759916,0.2676878,0.0638042,1.2430527,0.1642036,0.0807034,0.0850551,0.0611496,0.0726434,1.0455838,1.0116995,0.947473,0.6254811,0.4319807,1.0741735,1.2179218,0.0603233,0.087624,0.7092199,0.1758171999999999,0.0995619,1.1459447,3.3229107,9.2254223,2.5770992,2.7873913,1.4377805,3.2759578,2.7614213,5.3423204,11.015008900000002,0.7772127999999999,0.6353797,0.3224237,0.9795643,0.190802,0.1624115,0.2763496,0.5380711,1.227132,1.2628209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0641235,0.9116914,0.5622706,0.0,0.00171,0.0549904,0.026738,0.2119685,0.9415113,0.9493845,0.5150107,0.3126535,0.2251768999999999,0.0221582,0.5451425999999999,0.0534759,0.0744048,0.5964467,0.0160984999999999,0.00992,0.0036699999999999,0.4742757,0.1041618999999999,1.6159983999999998,0.2380425,0.4317989,0.7040356,0.5002767,0.7453543,0.4101327,0.0,0.3763247,0.3056042,1.1251685,1.0364274,0.6919404,0.4444443999999999,0.0,0.0228206,0.0,0.00553,0.00819,0.0,0.0,1.2258633,0.3360403,0.3147871,1.0878072,1.0383284,2.4783256,0.0,0.0,0.00301,0.0,0.6606495,0.0,0.00473,0.0062299999999999,0.0,0.0,0.0,0.2843754,0.4958578,0.9641846,1.7167004,0.0,0.0,0.0,2.2356495,3.5415910000000004,0.4640662,0.1722375,0.0,0.9372038,2.977723,2.3010339,0.5425346999999999,1.1239999,0.6989328,1.1002728,2.2849721,8.119864699999999,1.0907299,0.8477699999999999,4.2075453,0.0,0.0,0.0,0.00158,0.0,0.0,0.0,2.9284016,0.0,0.3406249,0.6441711,0.2853274,0.1828711,1.2838238,0.4714218,1.8963942,0.2676672,0.0692152,0.0710051999999999
genus_Prevotella,0.00845,0.0672505,0.0,0.0,0.0,0.00293,0.00425,0.0,0.0285365,0.0,0.0,0.00565,0.00268,0.0433025,0.0,0.0,0.0209585,0.00402,0.0700992,0.0193173,0.0048,0.00398,0.0237501,2.9135873,31.4450029,29.8259542,38.0273127,56.871481,70.671849,39.0304569,13.9923859,2.8694989,90.1484146,82.7899741,0.0669181,0.0168889999999999,0.0328969,0.0194894,0.0,0.0304569,0.0225162,0.0,0.00243,0.0106021999999999,0.00356,0.00805,0.00999,0.0,0.0,0.0,0.0,0.0,0.0,0.00171,0.0,0.0,0.0,0.00547,0.0,0.0,0.0,0.0214454,0.0,0.0152032,0.0388916,0.0062,0.0,0.484968,0.5199341,1.1151871,0.3711723,3.2063765,8.1708918,1.389504,2.1204411,1.0375261,0.0207488,0.5921993000000001,2.2677925,0.00298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082899999999999,0.0,0.0,0.1948639,0.0,0.0,0.00787,0.00783,0.0,0.0,0.00324,0.0277913,46.703338,0.0162688,0.0,0.0,0.00473,0.0,0.0,0.00281,0.011274,0.0160211,0.0,0.0180785,0.3257329,0.0,0.0,0.0,0.0129478,0.0254268,0.0,0.0,37.239645,0.0,49.5503564,29.0274467,60.484871,0.0,0.0,0.0,0.0144313999999999,14.7897535,0.0,0.0,0.0,0.0,0.00814,0.0,0.00316,0.0,0.0,0.0,0.1874543,0.0,0.00197,0.00216,0.00484,0.0060999999999999,0.0,0.00837,0.00435,0.00229,0.0106485,0.0
genus_Roseburia,0.367616,0.6235957999999999,0.3383277,0.6042636,0.9980278,3.2430213,0.3780317,1.6443988,2.4826743,1.9015469,1.770155,2.1025264,3.1296132,2.8916474,1.5532422,2.1205667,3.1740487,1.0415829,0.5327537999999999,0.4304991999999999,0.600975,0.5814417,0.2196889,0.8072769000000001,0.1177376,1.4229008,1.2300065,1.2321501,0.1277067999999999,0.2791878,0.3994257999999999,3.66319,0.2356443,0.4053284,1.22886,2.1364634,1.0855977,1.1563698,3.0912596,1.4720812,2.4655221000000003,1.3754669000000002,0.4010403,1.7997243,3.655761,3.4454999,16.5251274,0.0939041,1.9022507,0.4566598,1.0224232,2.4982324,0.967309,0.6393818,0.7492439,0.3315508,1.7655422,0.4269644,0.9944885,0.4647657,1.3935415,1.3832297,2.3783145,0.2562822,0.5396208,1.6307044,0.4314720999999999,0.3481306,1.8852573,1.6617755,0.6392412000000001,0.1268059,0.2928997,0.5425155,0.4780630999999999,0.2155898,0.1106603,0.398203,0.5066345,2.9013193,1.3863801,3.0605366,2.6599606,0.7265153,6.5977975,11.1777778,0.3657146,1.6830215,1.8132056,6.6709057000000005,2.014467,6.9304229,1.4127636,0.1762679,0.0,0.8735343,0.0234779,0.1217793,0.2780454,0.827358,2.4039464,0.8656838,0.9069834,0.8560529000000001,1.8384993,2.1266026,1.6878425999999995,0.8738888,0.7395119,9.5941375,0.0160211,0.0846586,1.0364984000000002,1.1796813,1.1937947,4.5380033,0.9019952,2.7017695,0.027243,0.1421464,0.0430594,0.6898912,0.7055355,1.0448151,0.7253675,0.8370536,1.2845713,1.2701037,0.8876149999999999,0.8947470000000001,0.7761635,1.0532293,1.2230674,2.3970871,0.54391,0.4827772999999999,0.7349381,0.8408275999999999,0.6525792,3.037786,0.4756388,1.2047366,0.9661836,0.3071531,0.7609001,0.3095077,0.6278574,0.0,0.0306843,0.0565439,0.6542975000000001,0.5271004,0.3951593
genus_Ruminococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346327,0.5425875,0.450922,0.6206697,3.4629276,1.2038152,2.1191374,0.0,0.0,0.0,0.0,0.0,0.0,0.645253,0.0,0.1587786,0.2993172,0.2872297,0.0,0.5279188,0.9111902,0.1628084,0.0661457999999999,0.0328645,0.4380094999999999,2.8880257,0.00658,0.0,0.0,0.142132,0.7655502,0.6136242000000001,0.00486,0.023855,0.0177809,0.0,0.5195324,0.0,0.0,0.9239396,0.5222848,0.5791051,1.5978324,0.9505248,0.577399,1.1122995,1.8973762,0.5035991,0.0,1.1933174,1.9339854,0.6755308,0.2954428,0.1324849,1.1327175,0.5828373,0.8502538000000001,1.0604901999999998,0.00397,0.5685987,0.00516,1.3042888,0.3130997,0.1550044,0.0231321,0.0067399999999999,1.0651051,0.0102103,0.2774427,2.2118083,0.4064306,1.6583523999999998,1.8407135,0.0355637,0.1851671,0.0,0.3003588,0.2053857,0.1539514,0.2432821,0.1528593,0.2455661999999999,0.3549308,0.0640974,0.0,1.125364,3.9403663,2.0382002,1.5369122000000002,0.1086921,0.0,0.6913446999999999,1.862773,0.2605378,1.0427738,0.6339594,1.1397608,0.5962246,1.4734001,0.276212,0.1441903,1.7294552,0.00201,0.0088,0.2484547,1.9911239,1.3155174,2.7470868,1.7381039,2.6840587,2.7181226,0.3949759,0.4633367,0.0,1.5947886000000002,0.8029514,1.1849063,0.9845183,0.2034118,3.8291322,0.5714610999999999,0.00107,0.0,0.0,3.5506936,2.313534,2.1576393,0.5879471,0.0,0.9341658,0.0,0.00229,1.8965826,0.253992,1.3272519,2.766225,1.4385858,0.4213576,0.3012636,1.1439259,0.473565,0.3993184999999999,1.951099
genus_Streptococcus,0.0042299999999999,0.00917,0.066922,0.0,0.0,0.0,0.0,0.0,0.00815,0.00427,0.0,0.0452156,0.0,0.00962,0.0306872,0.00926,0.0256159,0.0,0.0,0.0,0.0015999999999999,0.00398,0.0,0.531552,1.3098311,0.0152672,0.0093499999999999,0.1011832,0.0333148,0.1319797,0.3994257999999999,0.5647418000000001,0.00827,0.0241006,0.00608,0.7684513,0.0526349999999999,0.0194894,0.0321337,0.0203046,0.0337743,0.0059299999999999,1.2784678,1.2510602,0.0960171,0.0322009,0.1198920999999999,0.0313014,0.0,0.3610798,0.0221464,0.0134676,0.1342078,0.0547065,0.00687,0.0106952,0.0180949,0.057476,0.7920705,0.0628061999999999,0.0893296,0.0643363,0.0073899999999999,0.0456095,0.4861449,0.0124008,0.0253807,0.0181108,0.0119069,0.0,0.00516,0.00453,0.0908998999999999,0.0276794,0.00771,0.0303173,0.0322758999999999,0.030631,0.0,0.0716374999999999,0.00452,0.00449,0.0362957999999999,0.0,0.00975,0.0,0.00556,0.0114103,0.0256586,0.0138228,0.0,0.0204637999999999,0.00348,0.0160244,0.1586856999999999,0.1573936,0.1721709,0.0512755,0.03284,0.00162,0.0625304,0.00451,0.0488063,0.0558295,0.0718164,0.0496759,0.1619332,0.0322864999999999,0.0449892999999999,1.1104848,0.00801,0.0483764,0.00803,0.0176072,0.0181796,0.1959138,0.0723664,2.5312905,0.1380312,0.0334462,0.0753539,0.05398,0.0596722,0.4328519999999999,0.00637,0.0031,0.0844384,0.0,0.0,0.00481,0.00853,0.00643,0.0067,0.0050599999999999,0.1680621,0.1003526,0.3252598,0.2212703999999999,0.1056557,0.1234683,0.1402525,0.00686,0.0447307,0.5394869,0.4258447,0.0435245,0.0060999999999999,0.0329186,0.0139474,0.0521943,0.00229,0.0,0.0
genus_Veillonella,0.00845,0.00153,0.0148715,0.0,0.0,0.00586,0.0,0.0,0.0,0.0,0.00917,0.0,0.00805,0.00481,0.00236,0.0277803999999999,0.1071212,0.0,0.0,0.0,0.0,0.0,0.00594,0.0198977,0.4301952,0.0,0.0374146,0.0277438,0.0222098999999999,0.1218274,0.0499282,0.0559654,0.0206706,0.0175277,0.00608,0.00844,0.00658,0.0065,0.0321337,0.0101523,0.00563,0.0,1.3319398,2.2900763,0.4338549,0.00805,0.049955,0.0313014,0.0,0.00425,0.0092299999999999,0.0,0.0253222,0.00513,0.00687,0.0,0.0,0.0328434,0.1177105,0.0,0.00893,0.0,0.0,0.00217,0.0,0.031002,0.0126904,0.0,0.00595,0.0036699999999999,0.0103103,0.0,0.0,0.0110717,0.0,0.0,0.0,0.0,0.0,0.0,0.00452,0.0,0.0,0.0457247,0.0,0.0,0.00556,0.0228206,0.00855,0.0,0.00546,0.0,0.0173986,0.0160244,0.0,0.0,0.0,0.00641,0.0153253,0.0,0.0,0.0,0.0,0.0,0.0,0.00473,0.0062299999999999,0.0129146,0.00844,1.1499436,0.0,0.00605,0.0,0.0,0.0363592,0.015993,0.00258,0.0323694,0.0,0.0,0.0,0.00527,0.0,0.0485093,0.0127481,0.0031,0.00277,0.0,0.0,0.0,0.0,0.00321,0.0,0.0,0.0916702,0.0461079,0.0434507,0.0774446,0.0,0.0372734,0.0,0.00229,0.0178923,0.0315029,0.00865,0.00484,0.0,0.0,0.0,0.0,0.0754959,0.0266211999999999,0.00926
genus_unclassified_Bacteria,12.4651399,13.01909,3.6807079,4.6652154,4.2610411,3.8851748,1.7584845000000002,1.8038771,3.0207909,2.6963507,2.247088,11.4734641,2.9980943,3.3920323000000003,10.1645304,1.8335031,2.7059755,4.1502453,2.3202832,8.027706499999999,7.9405418,4.2134608,5.4447215,3.9113132,1.8543676,1.3312977,0.5471892,1.0281518,0.6718489999999999,1.5837563,9.40523,3.9633681,0.1819008999999999,0.1489856,0.5961796,1.6129032,0.6447793,1.0134477,1.2532134,0.6192892999999999,2.9665072,1.7371198,0.0388888,0.0397583,0.0142248,0.2173563,3.1471675,0.0313014,0.0753367,1.5377752999999998,2.0633017,3.6968452,5.1935884,5.6398947,5.6296398,3.684492000000001,4.0765154,18.7289597,1.3465198,2.662982,5.3151101,3.3454857,1.7431124999999998,12.7142019,2.459893,0.812252,6.4847716,12.5568479,2.4409121,3.7380778,5.5572739,9.5466691,6.8376932,10.1306466,6.2302413,7.2155225,0.1844338,4.4159690000000005,2.6658625,7.417467599999999,1.8846339,2.7504382,1.6644198,2.9213026,2.1148036,4.044444400000001,1.7159385,12.3345504,12.3588779,4.1827933,3.7095674,6.493860799999999,0.8316515,0.2323532,0.0653412,0.1652632,2.4847394,4.7558005,2.2002802,0.2984978,1.2922949,2.2964666,1.2852320000000002,5.0060482,4.6939186,3.0633486000000003,3.3881415,3.9970727,7.9996626,6.8151071,8.4791925,14.7426982,4.3830223,6.1008892,2.6966428,2.4709128,4.8976533,1.5817868,1.4057392,1.760107,2.5243555,0.7070069,1.5725368,1.1903429,1.7630636000000002,1.5252976,5.9314526,2.3072298,2.4779252,1.7558207,2.214767,0.0,0.00335,0.6169718000000001,10.8690338,2.1914836,4.0843689,3.9338718,5.5065258,4.803615499999999,6.854076500000001,0.00914,3.7305421,8.8247455,9.6085255,17.8015282,12.1121609,15.7482389,31.3174705,31.8124483,3.5803345,6.3997444,5.834774
genus_unclassified_Clostridiales,1.8254035,2.2987452,2.4091906,4.0421859,1.2430527,0.7389163,0.5097056,0.283517,8.2796576,2.8715494,0.4952764999999999,1.2547335,0.8723193,0.6495381,1.0410028,0.7222891,1.2458665,7.9305075,3.8309208,6.385738300000001,0.9685927,0.4739148,2.1375134,1.0915293,0.2252863999999999,0.3145038,0.303994,0.2137903,0.1332593,0.3350254,2.2280472,1.1549224,0.0868163,0.2190964,1.831123,8.1405168,0.4013422,0.8705256,0.1992288,1.0558376,4.7565438,1.5622221,0.0291666,0.2544529,0.0142248,0.0,0.0899191,0.00783,0.0188342,2.4808309,1.7846267,7.383589799999999,2.514497,5.5544158,12.1734946,2.6122995,2.2411788,1.0810959,1.449929,2.0349202,3.8099067,1.6834656,0.4579363,2.2131486,0.4375304,0.7688492,0.5076142,6.2643377000000005,3.5303923,1.8488628,0.7732756000000001,1.5714868,0.6564993,0.7750220999999999,0.3084278,0.4379168999999999,0.2766507,0.428834,0.2774427,14.2618351,0.967907,5.8963642,1.8044177,4.414977400000001,2.1830231,1.2111111,0.2322218,34.088315800000004,34.587752300000005,6.9860666,7.4054866,18.8744884,0.1322291,0.7531448,0.2426958,0.24396,0.3404289,0.8716830999999999,0.6589894,0.2060284,0.5627736,0.0751462,0.471794,7.816134700000001,0.3734452,0.8634149000000001,4.5964126,0.8179255,0.6635924,0.1240135,1.1615332,2.6183709,1.2755358,1.0476274,7.502121000000001,4.1421774000000005,9.888349,2.5981873,2.0250636,2.0527614,1.8784649,0.1198094,0.2632595,0.1940371,0.1912217,0.3069196,0.8042413,0.1240042,0.1987888,0.1611507,0.1108805,0.0042899999999999,0.0636665,0.3843431,5.818004,2.465419,2.4754503,1.5488929,2.9086389,0.785072,2.5062504,0.00457,0.7201646,10.9039359,13.1709215,6.049908100000001,4.3767144,31.1409573,4.8285866,7.2158671,8.428084499999999,32.0785859,8.6286737
genus_unclassified_Coriobacteriaceae,0.0422547,0.1849389,0.1152545,0.018766,0.0239049,0.0410509,0.0297328,0.0354396,0.0774562,0.029912,0.0,0.0452156,0.0429449,0.0288684,0.1085853,0.0555607,0.0628755,0.0281509,0.0105149,0.0662306,0.0687285,0.0438072,0.0653129,0.5514497,1.8804057,0.0458014999999999,0.0093499999999999,0.0163199,0.0111049,0.0761420999999999,0.0624103,0.1271941,0.00413,0.0175277,0.0304172999999999,0.0,0.00658,0.0259858,0.0,0.0101523,0.0394033,0.00889,0.5468731,0.4983035999999999,0.1493599,0.3059089,0.6194425,0.0547774,0.0376683,0.1380598999999999,0.0276828999999999,0.0774385,0.27348,0.4803911999999999,0.034369,0.0588235,0.0180949,0.112215,0.8272735999999999,0.0,0.111662,0.075059,0.0,0.0521252,0.00972,0.0062,0.0,0.4064876999999999,0.2063861,0.0660308,0.422724,0.0226438999999999,0.1009998999999999,0.1273251,0.0462642,0.0269487,0.0922169,0.0459465,0.0,0.749209,0.0165582999999999,0.0404476,0.0207404,0.1778184,0.0389826,0.0444444,0.0,0.1426289,0.1539514,0.058056,0.0163778,0.0272851,0.00348,0.5047672,0.1213479,0.1101755,0.4304273,0.3589283,0.1116559999999999,0.0616463,0.0347391,0.0315613999999999,0.0691422,0.8746627,0.0976703,0.172683,0.1183358,0.4068103,0.1968282999999999,0.0,0.0881163,0.0907057,0.0301308,0.0704287,0.00606,0.0799648,0.1240566999999999,0.2611135,0.0472212,0.00836,0.0645891,0.0118493,0.0245709,0.0186574,0.00637,0.0093,0.4775615,0.0150308,0.0647219,0.031268,0.00853,0.00643,0.0067,0.0101143,0.1283383,0.116626,0.2073221,0.0648006,0.1180857999999999,0.0442622,0.1341545,0.0205743,0.0492038,0.1240426,0.1556387,0.0725409,0.2133496,0.2172625,0.0836843,0.4045061,0.0343163,0.0479182,0.0555693
genus_unclassified_Erysipelotrichaceae,0.2197245,1.7408715,0.4535822,0.3040084,0.1494054,0.8327469000000001,0.3482989,0.7300563,0.5707297,0.2392958,0.0183436,0.00565,0.0,0.00481,0.00708,0.0,0.0116435999999999,0.3941124,0.2488521,1.2169882,0.5130664,0.3544405,0.0653129,0.0,0.00453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874316,0.9964533,0.4079216,0.5781849,0.970437,0.0304569,0.8162117,0.4861564,1.8253409000000005,5.2480916,4.3812233,1.207535,4.3460885,0.6182017,0.8192862000000001,0.1550519,0.2325367,0.0976398,0.0151933,0.1726673,0.0206214,0.0909091,0.1602688,0.169691,1.7183529,0.3768371,0.5985082,1.0293802,0.0147721,0.8839563,0.1944579,0.0496032,0.0888325,1.2395863,1.7860332,0.8033749,0.0,0.0135863,0.0,0.0,0.00771,0.0101058,0.4979712,0.0,0.0,0.0268641,0.00602,0.0764011,0.0155553,0.0,0.0292369,0.0111111,0.015296,0.1312186,0.1967157,0.1188765,0.1801556,0.2114598,0.0173986,0.2003045,0.0933445,0.2675691,0.0391298,0.0705037999999999,0.0240827,0.2092729,0.0277913,0.2028945999999999,0.0772766,0.2884526,0.3217374,0.1064484,0.1058794,0.0365914,0.0309302,0.0281849,1.2897024,0.7014573,1.0063676,0.3609473,0.1696764,0.8156411,0.9950377,1.512732,1.5183436,0.6731051,1.5393724,0.092161,0.5581100999999999,0.8022687000000001,0.9420853,1.6493056,1.1973644,1.6308432000000002,0.5640054,0.5604195000000001,0.4378358,0.00857,0.00335,0.0151714,0.9869828,1.5378356,0.7858375000000001,0.4994389,1.5661902,0.3261427,0.9390817,0.00686,0.7693684000000001,1.837012,1.5520633,1.7941774,1.9201463,1.6985977,0.4184216999999999,1.400548,0.0960857,0.00532,0.0648308
