,ZNDMXI3-01,ZNDMXI3-02,ZNDMXI3-06,ZNDMXI3-07,ZNDMXI3-08,ZNDMXI3-09,ZM8YXDM-01,ZM8YXDM-02,ZM8YXDM-03,ZM8YXDM-06,ZM8YXDM-11,ZM8YXDM-12,ZM7JY3G-01,ZM7JY3G-04,ZM7JY3G-05,ZM7JY3G-07,ZM7JY3G-08,ZM7JY3G-09,ZM7JY3G-11,ZM7JY3G-12,ZM7JY3G-13,ZLZQMEV-01,ZLZQMEV-04,ZLZQMEV-04_2,ZLZQMEV-06,ZLZQMEV-07,ZLZQMEV-08,ZLZQMEV-09,ZLZQMEV-10,ZLZQMEV-11,ZLZQMEV-12,ZY9XQJP-01,ZY9XQJP-03,ZY9XQJP-05,ZY9XQJP-06,ZY9XQJP-07,ZY9XQJP-09,ZY9XQJP-10,ZY7IW45-04,ZY7IW45-05,ZY7IW45-07,ZY7IW45-09,ZY7IW45-2011,ZX52KVK-01,ZX52KVK-04,ZX52KVK-2011,ZX52KVK-2021,ZX52KVK-4011,ZX52KVK-6021,ZX52KVK-6031,ZX52KVK-6031_2,ZWLGEWL-01,ZWLGEWL-02,ZWLGEWL-04,ZWLGEWL-06,ZWHMV5E-01,ZWFDEY0-01,ZWFDEY0-05,ZWFDEY0-06,ZWFDEY0-07,ZWFDEY0-08,ZWFDEY0-09,ZWCZHHY-01,ZWCZHHY-04,ZWCZHHY-05,ZWCZHHY-06,ZWCZHHY-07,ZWCZHHY-09,ZWCZHHY-10,ZW61YGW-01,ZW61YGW-04,ZW61YGW-05,ZW61YGW-06,ZW61YGW-08,ZVM4N7A-01,ZVM4N7A-07,ZVM4N7A-09,ZVM4N7A-6021,ZVC4YUG-01,ZVC4YUG-04,ZYXQKWY-01,ZYXQKWY-04,ZYXQKWY-05,ZYXQKWY-06,ZYXQKWY-07,ZYXQKWY-08,ZYXQKWY-09,ZVBQY1N-01,ZVBQY1N-07,ZVBQY1N-6011,ZVBQY1N-6021,ZUPAQVU-01,ZUPAQVU-04,ZUPAQVU-07,ZUPAQVU-08,ZUPAQVU-09,ZUPAQVU-10,ZTXY83G-01,ZTXY83G-04,ZTXY83G-06,ZTUO1AO-01,ZTTL3YH-01,ZTJ7L7Z-01,ZTJ7L7Z-02,ZTJ7L7Z-03,ZTJ7L7Z-04,ZTJ7L7Z-05,ZTJ7L7Z-06,ZSOZWGV-01,ZRB0F6P-6011,ZRB0F6P-6021,ZR47VBL-02,ZR47VBL-03,ZR47VBL-04,ZQMVU4Q-01,ZQMVU4Q-03,ZQMVU4Q-04,ZPF36E2-01,ZPF36E2-03,ZPF36E2-04,ZLTUJTN-05,ZLTUJTN-06,ZLTUJTN-07,ZLTUJTN-09,ZLTUJTN-11,ZLTUJTN-12,ZLTUJTN-13,ZLTUJTN-15,ZLTUJTN-2011,ZLTUJTN-2021,ZLTUJTN-2031,ZLPZS0H-05,ZLPZS0H-06,ZLPZS0H-07,ZLPZS0H-08,ZLPZS0H-09,ZLPZS0H-10,ZLPZS0H-11,ZLPZS0H-12,ZLPZS0H-14,ZLPZS0H-15,ZL63I8R-04,ZL63I8R-05,ZL63I8R-06,ZL63I8R-07,ZL63I8R-09,ZL63I8R-11,ZL63I8R-12,ZL63I8R-13,ZL63I8R-14,ZL63I8R-15,ZKVR426-01,ZKVR426-04,ZKVR426-06,ZKVR426-07,ZKVR426-09,ZKVR426-10,ZKVR426-11,ZKVR426-13,ZKVR426-14,ZKVR426-2011,ZKVR426-2021,ZK112BX-01,ZK112BX-05,ZK112BX-06,ZK112BX-07,ZK112BX-08,ZK112BX-09,ZK112BX-10,ZK112BX-11,ZK112BX-12,ZK112BX-13,ZK112BX-14,ZJTKAE3-01,ZJTKAE3-04,ZJTKAE3-06,ZJTKAE3-6011,ZJTKAE3-6021
genus_Lachnospiracea_incertae_sedis,3.4366541,4.8572939,1.1232377999999998,0.3696982,6.2635555,7.699836899999999,13.6631993,8.5862488,3.8026569,10.3347889,6.8010529,6.4493107,5.1303309,5.3454143,7.9610681,4.8616376,4.0933458,7.5332077,6.5643473,10.2073298,7.5542394,2.4375461,20.1317916,6.0881393,3.9383878,9.9216165,3.358556,1.6181230000000002,5.5567013,7.4625651,3.0218503,16.1130609,5.6399483,4.6796508,4.5236895,5.700194,5.0584233,5.1063663,14.2737534,45.8753343,12.3314228,25.792399,6.291591,8.856971900000001,10.2411704,10.4976997,12.5521324,17.5228798,8.9570313,9.1552261,11.3287301,7.3432954,8.4539509,9.7306327,9.7135741,4.7980159,13.2400649,8.1984611,3.665107,4.649202,5.883389599999999,7.1716050000000005,16.292532700000002,1.8690731,10.4571352,1.831636,7.0071884,1.8056089,0.9095409,16.4293174,5.5875865,2.0003434,4.346837900000001,7.9586723,9.4102175,3.8808838,3.7829505,11.210229,8.7821816,8.7997955,12.1007767,10.0471399,3.3868556,9.0589562,6.8830467,11.6658463,7.3563746,10.089141,2.5444883000000003,7.4738755,1.7418534,2.1417862,16.1222061,5.2533993,9.0657155,4.3819717,6.0345163,1.4931946,1.7937748999999998,1.1553796,16.1100629,0.8394259,4.9409209,1.4045609,4.1998039,11.9316938,5.8741331,4.7772677,6.8418478,6.4663805000000005,4.0883239,9.4631135,5.3277836,6.645745799999999,1.3568622,5.1616951,4.9494014,40.6278239,4.2562897,11.1465189,11.8704005,2.3124071,18.3078112,4.6098091,2.6122342,3.5534493,9.5820347,9.8697588,4.735835,12.4353235,1.9851202,3.9818182,23.1546268,5.4542004,6.4490463,12.9780761,7.625897500000001,20.3110069,14.2235034,5.4511062,8.850190300000001,4.063699,0.8067575,11.0295502,15.8303249,7.5322284,16.6863524,8.911363399999999,4.0415298,9.5366424,5.5810318,11.7090088,14.483439,9.9958624,14.0600043,1.7965106000000002,5.6338028,12.7710976,6.384251000000001,9.8652454,14.232319099999998,9.9775318,5.2268668,6.0437042000000005,8.0970556,11.63347,6.6435673,3.0967586,4.2519299,10.4959359,0.4838425,1.0677909,6.896775,4.4531728,12.6906026,13.2122392,2.0740567000000003,17.6528871
genus_Odoribacter,0.0,0.0,0.0,0.0,0.0,0.0,0.6676974999999999,0.3090167,0.2666798,0.1663548,0.4201612,0.7249371,0.1219185,0.0712194,0.2246069,0.5543973,0.1922853,0.3791883,0.1097258,0.3883454,0.2719526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626723,0.538677,0.5990598,0.0882056,0.0808538,0.872652,0.5102441,0.6760109000000001,0.00686,0.2275792,0.0400581,0.0362976,0.2279787,0.468625,0.0627353,0.0852056,0.0305064,0.0820313,0.4379685,0.4005665,0.7101642,0.5360781,0.3215703,1.1303765,0.00477,0.0278792,0.0383243,0.00709,0.0542005,0.0117492,0.0693914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179112,0.0384245999999999,0.0601202,0.1903062999999999,0.0,0.00365,0.3674938,0.1688595,0.0325033999999999,0.3116918,0.5311965,0.0351593,0.141616,0.2160994,0.2737741,0.1476602,0.0978569,0.0128507,0.1388705,0.3982969,0.3207513,0.031275,0.2571195,0.0980785,0.4853223,0.2095399,0.0,0.00159,0.0953743,0.0315632,0.0980499,0.1678465,0.3105269,0.2233528,0.0,0.0286123,0.7226497000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.00278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5605319999999999,0.0,0.0,0.0,0.0727273,0.0695056,0.0569382,0.1225727,0.0627777,0.1478567,0.0029,0.2054711,0.1973847,0.2675585,0.0866372,0.1999655,0.1411632,0.1805053999999999,0.1964395,0.2720212,0.0572463999999999,0.2580948,0.3802123,0.1823867,0.5670088999999999,0.5350950999999999,0.3482518,0.5503993,0.120919,0.0,0.5161149,0.3863667999999999,0.8698713,0.3504059,0.6157943,0.0565189,0.0305622999999999,0.2765227999999999,0.034173,0.1807773,0.2168936,0.2083078,0.0235598999999999,0.0176585,0.0123088,0.1424686,0.285656,0.0194865,0.0886582,0.0527303,0.0275224
genus_Oscillibacter,0.087575,0.0317125,0.0454752,0.094105,0.2729787999999999,0.0,0.4146753,0.6235514999999999,2.5927206000000003,0.7208705999999999,0.8926382,0.3718589,1.502036,0.1384822,0.4142749999999999,1.146702,0.1835449999999999,1.160546,0.7913975,0.4095665,1.2993292,3.6838683,1.0136199,2.8019587,4.1781959,1.6391976999999998,2.2800975,7.6766765,2.0299932,0.8097330999999999,2.3709902,1.3223866000000002,1.3574661,3.0382807,6.5398185,2.9754204,1.1166987,1.1931862999999998,0.4248325,0.0365722999999999,2.6129467,0.3805518,1.5607985,0.7694281,1.2572865,4.8306148,1.9821517,1.2324588,6.207031300000001,1.162301,0.9272784,0.5572816,1.7422536999999998,0.2025475,0.4310757999999999,0.3767826,0.0861719,0.2122579,0.5104211,0.5600723,0.2261712,0.3434876,0.2340262,0.0244723,0.6415145,0.9890834,0.6662381,0.7427327,0.507363,0.00475,0.1332198,1.6912775000000002,0.846639,0.7136623,0.0317453,1.2391931,0.1695699,0.5649718,0.0550474,0.1533574,0.2955105,0.4925068999999999,0.6500683,1.2931892,0.8508148,0.6117713,0.7004248000000001,1.0264722,0.3059828,0.6247159999999999,0.2446423,0.681088,2.1888639000000003,3.1795083,1.2958354,0.9938493,1.8426896,1.2670136,0.9558932,0.3957976,0.1949686,0.24689,1.1550893,3.7717983,3.7095544,4.5318543,0.8228962,2.264549,1.1438023,2.393896,3.4794246,0.8984031,0.66077,0.4961809,1.7572477,1.8536474,0.7696693,0.653404,0.2912383,0.7343263,5.342636,5.3723997,2.2083882,0.7199807,1.0173274,0.4496059,5.2984896,4.811232599999999,0.5262039,0.8139062,0.1405698,1.0727273000000002,0.91284,1.4898816,2.1030901,1.3255747,0.8445374,0.0550198,1.6376349,0.643145,0.5143582,2.2814473,0.6378211,1.049313,3.9214801,1.0988336,2.2728086000000003,1.8986738,1.4195214,2.1245926,2.3710266,0.509207,0.6606481,0.4896214,0.2503777,3.8521334,0.0,0.3678691,1.5822639,1.2318986,1.7637096,0.8841641000000001,0.7505708,0.4915444,0.3505219,0.1757469,0.7683037,0.8916736999999999,0.428869,0.5359877,0.0776973,0.073853,1.7484782,0.841665,1.0766308,0.5535734,2.618936,1.6403369
genus_Parabacteroides,3.7683775,5.6183932,1.8894952,2.6214963,0.00374,0.00544,3.8726455,3.4488467000000003,2.39518,2.2735149,1.6103454,2.5992563,1.8409695,2.2552821,3.5887197000000004,4.1508719,1.8034029,7.1425288,2.4907762,1.4345436,2.1816644,4.0012342,5.5109022,3.0848749,4.2150895,2.7717343,3.8336811,1.8589599,2.7164786,2.0222982,6.944444399999999,0.213086,2.4240465,2.8556078,1.1844758,2.0213454,2.869398,2.0763011,3.2994294,0.1645751999999999,1.7026298,0.8061689000000001,1.0284332,5.850503,0.7543719,0.5227938,1.3543208,0.7931666,0.6640625,8.5403857,2.9212588,1.7951373,3.4362603,1.3635414,4.2820194,1.3592788999999998,0.9884428,0.4038796,2.3252517,1.770551,2.9960347,3.4487544000000003,2.5127021,3.1997553,2.3641829,5.7513371,2.2733914,3.0477654,7.8826878,7.3673218,8.230142599999999,12.0192308,7.8924939,12.5165395,1.376386,0.9702209,0.7060274,0.5738924000000001,2.5702913,1.1100157,2.261792,0.4221487,0.9230969,2.8980702000000003,2.9958585,0.5906758,1.5271557999999998,5.361966499999999,3.9697238,5.486142699999999,2.328995,0.2527308,1.7524137,1.8678753,2.7635934,0.8895993,0.8103159000000001,6.319055199999999,3.4090574,3.8066413,0.0,2.4147433,0.5192603,0.2998501,1.2092821,0.6494928,1.1955284,1.2656657,2.3015818,0.5340963,2.4021412,3.5044577,3.7200832,0.8976257,2.5802625,24.7761364,4.4754846,0.4657241,1.1579354,1.1499827,10.0783714,1.4580238,5.6209388,2.6624789,0.5775794,0.9130993,1.1587949,1.7008298000000002,1.6636547000000002,0.9418057,1.5496966,0.9090909,0.1899819,0.4934639999999999,0.8279036,0.5963879,0.5137394,0.1129355,0.5826791,0.656304,0.5973936,0.375428,0.7722806,1.0116695,0.5234657,0.7059546,0.7337414,0.5629234000000001,0.4809947999999999,2.3314114,1.1776966999999998,2.5818172,3.2554107,1.3137025,1.3511763,2.0297115,0.0,1.2408719,1.209696,5.10358,2.0031537,0.6948489999999999,0.9223883,0.8430114000000001,3.0612245,1.0007811,1.3859596,2.0002410000000004,1.2988604,0.5477677000000001,1.3950203,2.5571591,1.3145966,2.6933279,0.6722853,2.2121310000000003,0.5595266,0.4403589
genus_Parasutterella,0.00265,0.0369979,0.0,0.0067199999999999,0.0,0.0108755,0.0140568,0.0,1.0222726999999998,2.2527206,2.287181,4.1768396,0.0,0.0,0.0199651,0.6965504,0.5069339,2.8151859000000004,1.0163354,0.0,1.7828005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438706,0.9965525,1.4479516,1.5625,0.6549159,1.1314894,0.8477903,0.6356983,0.00229,1.2980445,0.0450653,0.2056866,0.3334188,0.4343354,0.0209118,0.1614421999999999,0.2196460999999999,0.1210938,1.0275415,1.9032444,0.0,0.0,1.196492,3.0462688,1.2209663000000002,0.3903082,0.4451519999999999,1.7014037,1.1623005,1.2835952,1.2629242,0.0,0.2141328,8.272396899999999,16.037805,1.7415698,0.3542921,3.4525430000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9280099,0.0,4.4419038,1.8841056,0.0,0.0,0.0,0.8488627000000001,0.7967948,0.00703,0.0,1.4991896,1.0709397,0.1135847,0.00489,0.5440137,0.727417,0.7828595,0.8775755999999999,0.4830245999999999,0.9583544,0.0860689,0.205045,0.0814877,0.0,0.0,0.0105971,0.0631263,0.076261,0.1678465,0.2328951,0.0186127,2.3598202,0.152599,0.2810304,1.8399138,3.0541103,1.1036769,2.5209461,1.5342497,0.9799031,0.1529243,0.0,0.0,0.0,0.0,0.0,2.0874607,1.8311893,1.2672291,0.255734,0.2802659999999999,5.7882428,0.2441719,0.0102856,0.369697,0.5143413,1.7793172,0.8795130999999999,1.6756809,0.0,0.0,0.0,0.0,0.0,1.9266471,0.5930012,1.4210427,0.2888087,2.2590546,1.1310355,1.7841809,8.0068043,0.1838389,1.5476811,1.1890672,0.4693292,0.362044,0.4187352,2.6515806,0.0,0.3459068,0.2713767,1.372687,0.4204871,0.2454856,0.0271291,0.017828,0.0116841,0.0,0.0753239,0.0602482,0.0367602,1.1662151,0.0141268,0.0123088,0.0259034,4.4149153,1.6904565,1.889934,0.1552613,2.3614246
genus_Phascolarctobacterium,1.3481238,3.6522199,0.6548431,1.472071,0.0,0.0,0.5903852,0.2427987999999999,0.651884,0.4921328,0.9237007,0.2929798,0.00244,0.0,0.0,0.0,0.00291,0.0,0.0,0.2016001,0.0241736,0.9509956,0.2329437,0.8596299999999999,1.1667589,0.837481,0.7516529,0.2859937999999999,0.6511299,0.6022135,0.8833101,0.4199047,0.4309416,0.6554735,0.2646169,0.4932083,0.7469309000000001,0.2943716,0.6760109000000001,0.1417175,2.8489548,1.3169095,2.7586207000000003,0.9717591,0.3086067,1.5474697000000002,0.8565407,0.4636974,1.3828125,1.162301,2.7685566,0.0049299999999999,0.0,0.0,0.00958,0.5532503,0.4409976,1.1408862,0.2410322,1.0117435,0.6168307,0.6175838,0.3294842,0.1193024999999999,6.0024225,1.0037365,1.2857226,0.9860417,1.2003465,0.00475,0.00109,0.0,0.0,0.0,0.0430829,0.7204611,0.8062278,0.8623253000000001,0.0,0.0,1.0759614000000002,1.5971294,2.2102321000000003,1.2533988,1.9154587,2.5806905,2.3003024,0.0270124,0.00805,0.0113585,0.0146785,0.00857,0.0,0.0,0.0,0.0,0.00779,8.5488391,5.938929,3.6058322,0.0,0.5017442000000001,0.0,0.0,0.00545,0.0,0.8280716,0.0,8.9966688,1.8502623,1.6728003000000002,0.6897227,0.6347555,0.6536799,0.0,0.0,0.0,0.8202305,1.0947753,1.3370281,0.0,0.0,0.0,0.0,0.0,0.00347,0.0,0.0,0.0,0.0,0.0,1.0424242,0.5421436,1.6962824,1.9547126,1.262797,0.2405804,0.0,0.9016192,0.810922,0.5258909,4.3153595000000005,2.7029822,3.1620553000000005,2.7030686000000004,3.4376918,2.7595834,5.8963839,7.426090999999999,1.174062,3.1787389,0.2945143,0.3766591,0.4896214,0.317289,1.7101399,4.2253521,1.8503267,0.8049308,1.6190668,0.6424108000000001,0.7031705,0.0203467999999999,0.0789527,0.0584203,0.1464558,0.3012956,0.6627303999999999,0.0980272,0.9306161,0.5721349,1.9294089,0.7188188,1.6272189,2.1678765,3.0100551,1.7547457,2.0146419
genus_Prevotella,0.00531,0.0052899999999999,0.00227,0.0,0.0,0.0,0.0,0.0,0.0,0.0138629,0.00163,0.0,1.1484724,0.0712194,0.1946592999999999,0.421721,3.0182962,0.2849658,3.0298043,0.0,1.8915816,0.0396706999999999,0.0021,0.00816,0.00461,0.0,0.00503,0.0,0.00589,0.0,0.00581,0.0,0.0,0.0,0.0,0.00809,0.0073999999999999,0.0,0.0,0.00686,0.0,0.0,0.0,0.00855,0.0,0.0209118,0.0224224999999999,0.0,0.0,0.0,0.00885,0.0,0.00536,0.0,0.0,0.00954,0.0,0.00295,0.00709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00475,0.00218,0.0,0.0,0.00141,0.00227,0.0,0.00308,0.00297,0.0,0.0219082,0.0,0.0211074,0.0910096,0.0132635,0.00675,0.0,0.0114824,0.0,38.3042113,11.0177192,77.91369019999999,0.0942386,0.0198385999999999,0.0137343999999999,0.00257,0.00347,0.0,2.9583667,8.1988494,31.759844,0.0,0.0812348,36.2237058,56.9951866,32.4163852,24.8193826,1.6923714,21.5597469,0.034943,0.0,0.0,0.0,0.0,0.00592,0.0667309,0.0,0.00356,0.00278,0.0,0.0,2.5518494,36.6827637,5.707275,59.091568,80.0932003,74.4800889,27.4434588,0.0164862,61.087488,54.415441,71.6288957,0.0,0.0,0.0213518,0.0236544,0.0,0.00376,0.0029,0.0,0.0,0.0,0.0,0.0069,0.0376434999999999,0.0,0.0,0.0143169,0.00954,0.0058699999999999,0.00209,0.0,0.0275247,0.00299,0.00345,0.0,0.00864,25.352112700000003,0.0109812,0.0,0.0100563,0.0116802,0.0,2.0098117,3.4153423000000003,13.2575167,20.1279047,37.1648087,21.8339559,4.0436221,0.01178,5.2657602,0.5815921,1.4959202,0.0,0.0,0.010812,0.0263651,0.0
genus_Roseburia,1.8894963,0.4915433,0.0636653,0.1344357,5.470795,18.0478521,1.602474,0.0,4.5483728,3.9439939,0.9138915,1.1043083,1.8434079,1.8200522,3.853256800000001,1.8148218,7.1524298,3.1828837,6.819459899999999,2.0329775000000003,2.5442678,0.6666887,3.0408596,2.8427639,0.0968456,2.6882842,0.726514,0.1655753999999999,0.6982705,2.6245117,0.8426313,0.8523439,6.7173023,1.0879785,1.3986895,1.4957956,1.4199083,4.6706963,0.666708,0.5257263,0.6490222999999999,0.2603775,1.6333938,2.6502522,0.1828779999999999,0.8364701,0.9955603,6.9249542,2.3007813,3.1836941,1.8789005,3.0576515,3.7739895,1.6997285,0.2682249,3.5627415000000004,2.3038321,2.3967454,0.5316886,1.6260163,1.8064327,1.0998543,0.6004619,0.00306,0.0,0.0,0.0,0.4951551999999999,0.0,12.8595842,2.7517526,2.8674451,2.0398886000000003,1.6004617,0.911544,0.4034582,1.5954987,2.9051442,1.9859417,0.0730273,4.356885800000001,4.995426699999999,15.2375999,3.7535646,5.4200054,8.452288900000001,1.8984193,3.3225284,0.3784524,0.9313948,0.4550346999999999,4.2792889,2.9427324,2.987227,2.5916707,3.0232477,2.4893841,0.2081664999999999,0.2168460999999999,0.1135008,7.169811299999999,0.00637,2.3313729,0.7732976,0.9205796,1.5835948,2.7067591,0.6266286,1.2486314,2.1936099,3.4593510000000003,0.3732731999999999,0.7440166,0.5968382,0.16312,0.1368847,0.9086374,0.1362417,0.0,0.0,0.6451305,1.6623328,2.1856682,1.0195699,0.7219743,1.5362983,1.0069528,0.2665274,0.4943127,0.3662578,0.740563,1.6424241999999998,4.7588156,3.9975327,0.7354364,1.0261734999999998,1.2918666,1.4768482,2.220314,0.3569372,3.6235728,0.7137258,0.4206170999999999,1.7363072,2.7617329,5.672191499999999,2.9242278,4.2744013,2.3052557,1.9908916,1.0265763,0.4238804,0.9565945,0.1413696,0.3302396,0.9155295,1.4084507,3.7226157,0.5335541,1.0810539,0.4555277,0.5242573,0.7189203,0.6341687,0.8801994000000001,0.4540129,0.677915,0.2530425,0.4533758,0.3592885,0.4132085,0.1815552,0.4533091999999999,0.00255,0.00487,0.0129744,0.0,0.0165135
genus_Ruminococcus,0.0,0.0,0.00227,0.0,0.0,0.0108755,2.8394715,0.0,0.0,0.7624593,0.4495888,0.7775232,0.5852088,4.2256865,1.8916895,1.686884,1.1974129,2.6520200000000003,1.9654638,1.2180888,2.1877077000000003,0.9774428,0.6211831999999999,1.031012,0.1936912,1.8209996,2.4636115,0.3236246,1.9622286,1.3020833,0.9239888,3.6851341,0.0,0.6071189,0.4032258,0.3072445,0.8504659,1.1696365,1.2248822,2.2080505,0.8007416999999999,8.1367984,0.4355717,4.2347041,5.0634358,7.0054371,0.9327773,4.1244661,2.5664063,1.8782111,1.3964502,0.4241259,0.6808191,0.9104197,0.7280390999999999,1.0206515,1.3534063,3.139648,0.4749752,0.3854261,1.2072257,0.9818888,2.1555042,0.0,0.0,0.3809803,0.5902636,2.3818671,0.0,0.00475,0.0,0.1459478,0.522757,1.2626334,3.1904038000000003,1.3928915,0.3237243999999999,1.7573595000000002,0.0,0.00365,3.538549,0.5417575,1.4626536,0.2652696,0.5694607,3.0026018000000003,0.7233896,1.2155592,0.0,0.0,0.00489,1.6020561,1.7987039,1.4146408,0.0,0.00347,0.0,3.805044,6.8800708,0.4598236,0.0,0.00319,2.2280507000000003,0.8522055000000001,0.3213858,0.5473254000000001,0.8021944,1.2160318,0.3447714,0.0,0.1940448,0.2899971,0.2029136,0.5293386,0.0148291,0.0,0.0,0.1723874,0.0,0.00693,1.5435344,0.0278602999999999,0.0,1.3143271,0.1378315,0.1597056,0.5274515,1.3463758,0.1966621,0.151154,0.0,0.7515151999999999,0.6116491,1.0581006,0.9891835,2.484547,0.0,14.6700258,3.4378067,2.0149683,1.7875678,0.0,0.0,0.0,0.0,0.0,0.6371023,1.0495182,0.1935711,1.0027576,0.9953101,0.6550879,1.2704771,0.9413144,1.2605223,0.1727414,1.4084507,0.7851535,2.2216089,0.925181,0.4204871,0.5700258,3.3707864999999995,2.8066422,4.887833,3.3440734,1.0545345,1.3736595,4.5950251,0.0,0.0,0.0,14.3439969,0.0153029999999999,0.0292298,0.748189,1.8689946,0.0
genus_Streptococcus,0.374184,0.6976744,0.8890405,0.1075486,0.0186972,0.0543774,0.0210852,0.1103631,0.00494,0.00693,0.0147137999999999,0.0112684999999999,0.2072615,0.3402706,0.1147990999999999,0.00474,0.00874,0.0183849,0.048005,0.0360758,0.0362603,2.2061335,0.0650563,0.0353645,0.00461,0.0387447,0.0251389,0.0225784999999999,0.00295,0.0244141,0.0523013,0.9526197,0.00539,0.0188046,0.0126007999999999,0.0,0.0147906999999999,0.0,0.3380054999999999,7.136163099999999,0.1685772,1.1116118,2.7465215,0.170984,0.0800091,0.083647,0.026907,0.0244051,0.03125,0.0,0.00664,0.0,0.0268039,0.0292336999999999,0.0,0.0,0.00507,0.0088399999999999,0.0,0.00602,0.0058699999999999,0.00694,0.0277135999999999,0.0122362,0.1390696,0.1465309,1.4084507,0.8707901,0.0,0.0142409999999999,0.0469544999999999,0.0600962,0.00568,0.00704,0.0113376,0.0,0.00154,0.0743384,0.1143293,0.00365,0.0265202,0.00704,0.0065,0.0,0.013505,0.00703,0.0114824,0.0,0.00805,0.0,0.0,1.9618762,0.0,0.0,0.00257,0.010425,0.0194787,0.006,0.0368786,0.00582,0.1761006,0.0175212,0.0158957,0.0157816,0.1960998,0.1240604,0.00518,0.1054721,0.0186362999999999,0.00954,0.0133824,0.0117566,0.0104058,0.0165787999999999,0.0,0.0,0.00713,0.0931448,0.00351,0.2216834,0.6069005,0.0557207,1.0860181,0.0918095999999999,0.0262536,0.2256709,0.0639335,0.0906743,0.2551292,0.0639498,0.0857133,0.0121212,0.0278022,0.0616829999999999,0.0365568,0.0193162,0.2017367,0.1505805999999999,0.0153337,0.0180936,0.0553568999999999,0.0,0.0,0.117636,0.00451,0.0,0.0250546,0.0381643,0.0,0.00836,0.0208442,0.0137624,0.1434891999999999,0.0172402,0.00216,0.0,0.0,0.0,0.0092,0.00503,0.0233604,0.0124823,0.0429544,0.0993276,0.1441034,0.0976372,0.0,0.0120496,0.0367602,0.01178,0.0141268,0.0123088,0.0129517,0.0382575,0.0828178,0.0843334,0.0205062,0.0385314
genus_Veillonella,0.0159227,0.0211416,0.00227,0.0134436,0.6506619,0.0543774,0.0,0.0,0.0,0.00693,0.0163487,0.0,0.1267953,0.0514363,0.0,0.0,0.0203939,0.0023,0.0123442,0.00637,0.0,0.971933,0.0125916,0.00272,0.0,0.0178822,0.00251,0.0,0.00295,0.00814,0.00581,0.0,0.0,0.0,0.0,0.00809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134535,0.0,0.0,0.0,0.0,0.0,0.0160822999999999,0.00835,0.00958,0.0,0.0,0.0235842,0.0,0.0180668,0.0058699999999999,0.0,0.0,0.00306,0.0358889,0.0439593,0.1402607,0.2603833,0.0,0.0,0.00109,0.0686813,0.0,0.00141,0.00227,0.0,0.0138739,0.0327089,0.0127033,0.0,0.0340974,0.00704,0.0,0.0,0.0247592,0.00703,0.00383,0.0,0.0,0.0,0.0,18.2437353,0.0066099999999999,0.0,0.0077,0.024325,0.00779,0.002,0.0,0.0,0.0314465,0.00478,0.0,0.0,0.00545,0.1678465,0.0,0.0310212,0.0,0.00954,0.00669,0.0195944,0.0,0.00237,0.0222436,0.0,0.00713,0.0305849,0.0315801,0.0138552,0.0,0.00464,0.0181759999999999,0.0144962999999999,0.00656,0.00347,0.0,0.0,0.0478367,0.00581,0.00686,0.0,0.0185348,0.0260967,0.010752,0.00483,0.0,0.0,0.0184004,0.0,0.0576635,0.0,0.0,0.0,0.0,0.0,0.00358,0.0,0.0058699999999999,0.00418,0.00521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.00208,0.00452,0.00764,0.00779,0.00976,0.0,0.0120496,0.0490136,0.0647897,0.0953557999999999,0.4061913,0.0,0.010202,0.0,0.00432,0.0,0.0055
