SampleID,genus_Akkermansia,genus_Alistipes,genus_Bacteroides,genus_Barnesiella,genus_Bilophila,genus_Blautia,genus_Butyricicoccus,genus_Butyricimonas,genus_Clostridium.IV,genus_Clostridium.XI,genus_Clostridium.XVIII,genus_Clostridium.XlVa,genus_Clostridium.XlVb,genus_Clostridium.sensu.stricto,genus_Collinsella,genus_Coprococcus,genus_Dorea,genus_Eggerthella,genus_Erysipelotrichaceae_incertae_sedis,genus_Faecalibacterium,genus_Flavonifractor,genus_Lachnospiracea_incertae_sedis,genus_Odoribacter,genus_Oscillibacter,genus_Parabacteroides,genus_Parasutterella,genus_Phascolarctobacterium,genus_Prevotella,genus_Roseburia,genus_Ruminococcus,genus_Streptococcus,genus_Veillonella,genus_unclassified_Bacteria,genus_unclassified_Clostridiales,genus_unclassified_Coriobacteriaceae,genus_unclassified_Erysipelotrichaceae,genus_unclassified_Firmicutes,genus_unclassified_Lachnospiraceae,genus_unclassified_Porphyromonadaceae,genus_unclassified_Ruminococcaceae
ZWLGEWL-02,0.0160822999999999,3.5327544000000004,44.0763375,0.0,0.0536078,1.2383403,0.1822665,0.0,2.6803903,0.0160822999999999,0.0214431,0.1983489,0.0268039,0.0,0.0,0.0,0.3538115,0.0107216,0.0,6.2721132,0.1447411,8.4539509,0.5360781,1.7422536999999998,3.4362603,0.0,0.0,0.00536,3.7739895,0.6808191,0.0268039,0.0160822999999999,1.7476144999999998,0.1501018999999999,0.0268039,0.1608234,0.1072156,8.8881741,1.7744184,4.787177
ZWLGEWL-04,0.00626,0.8916266,57.3647943,0.0,0.0125287,3.9068699,0.1399039,0.0,0.6326999,0.00626,0.0125287,0.2505742,0.0167049,0.0,0.0,0.00209,0.615995,0.0167049,0.00209,8.983086199999999,0.0417624,9.7306327,0.3215703,0.2025475,1.3635414,1.196492,0.0,0.0,1.6997285,0.9104197,0.0292336999999999,0.00835,1.7623721,0.0751723,0.0104406,0.7287534,0.0793485,4.8736688,0.8081019,1.0649405
ZWLGEWL-06,0.0,6.9642686,49.5162372,0.0191589,0.0574768,2.2990708,0.5939266000000001,0.0,0.6897211999999999,0.0,0.0383178,0.1149534999999999,0.3257017,0.0,0.0,0.0,0.9196283,0.0383178,0.0,5.5560877,0.1149534999999999,9.7135741,1.1303765,0.4310757999999999,4.2820194,3.0462688,0.00958,0.0,0.2682249,0.7280390999999999,0.0,0.00958,1.4369192,0.3448605999999999,0.0670562,1.0633202,0.1053741,3.2570170000000003,0.5651882,2.3278092
ZWHMV5E-01,0.0,1.58821,53.288501,0.0,0.00477,1.6931367999999998,0.3481662,0.0,0.0572328,0.0667716,0.4864788,0.3004722,0.1383125999999999,0.023847,0.0,0.0,0.4387848,0.2050842,0.0143082,21.7770783,0.0524633999999999,4.7980159,0.00477,0.3767826,1.3592788999999998,1.2209663000000002,0.5532503,0.00954,3.5627415000000004,1.0206515,0.0,0.0,0.2766251999999999,0.8632613000000001,0.1096962,0.0,0.2337006,3.6008966000000004,0.0,1.4165117
ZWFDEY0-01,0.2281022,0.2230333,59.0607259,0.0,0.0,3.0768451,0.0582928,0.0684307,0.5144972,0.0253447,0.0228102,0.0684307,0.1089822,0.8211679,0.0304136,0.1191199999999999,0.1748783,0.0025299999999999,0.0,5.482056,0.0202758,13.2400649,0.0278792,0.0861719,0.9884428,0.3903082,0.4409976,0.0,2.3038321,1.3534063,0.00507,0.0,0.8287713,0.0025299999999999,0.0076,0.4409976,0.205292,2.9171736,0.0,0.1647405
ZWFDEY0-05,0.0088399999999999,0.221102,50.823973300000006,0.0,0.0,4.7021019,0.112025,0.0176882,0.1061289,0.0,0.0560125,0.339023,1.2971316,0.0678045999999999,0.2594263,0.5719171000000001,0.0707526,0.0117921,0.0059,11.9807789,0.0560125,8.1984611,0.0383243,0.2122579,0.4038796,0.4451519999999999,1.1408862,0.00295,2.3967454,3.139648,0.0088399999999999,0.0235842,2.3613691,0.0088399999999999,0.0176882,0.4333598999999999,0.333127,8.3193302,0.0,1.6744789
ZWFDEY0-06,0.0,0.1843187,38.9550546,0.0,0.0354459,2.9632780000000003,0.1276053,0.0496243,0.00709,0.00709,0.0,0.1417836,0.1063377,0.6096696,0.467886,0.077981,0.00709,0.0141783999999999,0.0,35.8499929,0.0638026,3.665107,0.00709,0.5104211,2.3252517,1.7014037,0.2410322,0.00709,0.5316886,0.4749752,0.0,0.0,5.6217213,0.0,0.0567135,0.1134269,0.0141783999999999,3.6721962,0.0,1.3823905
ZWFDEY0-07,0.6624511,0.5721168,74.5919904,0.0,0.042156,2.8124059,0.0301114,0.0481783,0.00602,0.0,0.0,0.3252033,0.2047576,0.0,0.1626016,0.0602228,0.0481783,0.0,0.0,4.4685336,0.0361337,4.649202,0.0542005,0.5600723,1.770551,1.1623005,1.0117435,0.0,1.6260163,0.3854261,0.00602,0.0180668,0.9876543,0.1626016,0.00602,0.1746462,0.0120446,1.8608853,0.0,1.1984342
ZWFDEY0-08,0.2614187,0.6873256,65.8246439,0.00294,0.0058699999999999,4.3501248,0.0528712,0.091056,0.0646204,0.0058699999999999,0.0058699999999999,0.0793068,0.1674255,0.0528712,0.284917,0.1086797,0.0939932,0.00294,0.0,6.4238508,0.020561,5.883389599999999,0.0117492,0.2261712,2.9960347,1.2835952,0.6168307,0.0,1.8064327,1.2072257,0.0058699999999999,0.0058699999999999,3.1487737,0.1174916,0.0293729,0.2349831,0.0352475,2.5877515,0.0,1.1954766
ZWFDEY0-09,0.0589827,0.3677746,65.3597946,0.00694,0.0104087,4.8678093,0.0798002,0.1561307,0.3122615,0.048574,0.00347,0.1838873,0.1804177,0.0,0.4302269,0.1110263,0.097148,0.00694,0.0138783,3.5840677000000003,0.0451044,7.1716050000000005,0.0693914,0.3434876,3.4487544000000003,1.2629242,0.6175838,0.0,1.0998543,0.9818888,0.00694,0.0,2.1892998,0.0173479,0.048574,0.2463396,0.0312261,3.1573104,0.0,3.3654847
ZWCZHHY-01,0.6466513,0.6497305999999999,55.6612779,0.0,0.0461894,3.630485,0.0369515,0.0,0.0246342999999999,0.274057,0.00924,0.4064665,0.0461894,0.0,0.00616,0.1878368,0.2925327,0.00308,0.3233256,5.6905312,0.0338722,16.292532700000002,0.0,0.2340262,2.5127021,0.0,0.3294842,0.0,0.6004619,2.1555042,0.0277135999999999,0.0,0.00616,0.1200923999999999,0.00616,1.1331794,0.2925327,7.183987699999999,0.1077752,0.6774442
ZWCZHHY-04,0.00306,0.1866014,86.17314160000001,0.0,0.00612,2.095442,0.0122362,0.0,0.00612,0.3976750999999999,0.152952,0.4374425999999999,0.0244723,0.0183542,0.0,0.00306,0.4099113,0.00306,0.1101254,2.9183236,0.0,1.8690731,0.0,0.0244723,3.1997553,0.2141328,0.1193024999999999,0.0,0.00306,0.0,0.0122362,0.00306,0.0550627,0.00612,0.0,0.0091799999999999,0.0091799999999999,1.3582135,0.0367085,0.0581217
ZWCZHHY-05,0.0,0.8792786,26.9032345,0.0,0.0,17.9624064,0.1300973,0.0,0.4441254,0.1704724,0.3319725,2.3552106,2.0546409000000003,0.0,0.0,0.0,1.1843345,0.0269167,0.4934727,8.2499664,0.9241398,10.4571352,0.0,0.6415145,2.3641829,8.272396899999999,6.0024225,0.0,0.0,0.0,0.1390696,0.0358889,0.00449,0.0179445,0.2153335,0.0134583,0.0,8.465299900000002,0.1211251,0.6460006
ZWCZHHY-06,0.0,0.5494908,50.0036633,0.0,0.0,4.7329475,0.0586124,0.0,0.0366327,0.1245512,0.0512858,0.7619606,0.7106748,0.00733,0.0,0.0,0.3370209999999999,0.0146531,0.5714704,12.3012675,0.6081032,1.831636,0.0,0.9890834,5.7513371,16.037805,1.0037365,0.0,0.0,0.3809803,0.1465309,0.0439593,0.0,0.0366327,0.0512858,0.00733,0.0952451,2.0660854,0.0512858,0.3956333999999999
ZWCZHHY-07,0.0467536,0.6487055,65.6361405,0.0,0.0876629,1.8292327,0.00584,0.0,0.0175326,0.0642861,0.0525977,0.7071474,0.5668867999999999,0.0,0.0,0.0,0.2396119,0.0,0.2279236,9.9292853,0.2746771,7.0071884,0.0,0.6662381,2.2733914,1.7415698,1.2857226,0.0,0.0,0.5902636,1.4084507,0.1402607,0.0,0.2922096999999999,0.00584,0.0350652,0.3038981,2.2558588,0.1636374,0.6837707000000001
ZWCZHHY-09,0.1963546,0.5293038,65.2665728,0.0,0.0,0.7384642,0.1451317,0.0,0.5250352,0.1195202,0.0256115,0.729927,0.1024458999999999,0.00854,0.0,0.2561147,0.0341486,0.00854,0.00427,10.8208477,0.2817262,1.8056089,0.0,0.7427327,3.0477654,0.3542921,0.9860417,0.0,0.4951551999999999,2.3818671,0.8707901,0.2603833,0.0,0.0512229,0.0426858,0.00427,0.0426858,5.3784095,0.0384172,1.1653221
ZWCZHHY-10,0.1423091,0.2969929,65.177577,0.0,0.0,1.9675783,0.21037,0.0,0.1361218,0.0185620999999999,0.1670585,0.8043559,0.5630491,0.0,0.0,0.1423091,0.0,0.0247494,0.105185,12.1890855,0.4331146999999999,0.9095409,0.0,0.507363,7.8826878,3.4525430000000004,1.2003465,0.0,0.0,0.0,0.0,0.0,0.0,0.0371241,0.0804356,0.0433114999999999,0.0185620999999999,2.0727633,0.2165574,0.7424824
ZW61YGW-01,0.00949,0.00475,18.7933162,0.0,0.0,12.3136808,0.00949,0.0,0.2373492999999999,3.2137093,0.5174214,1.2579512,0.0,0.00475,0.0,0.0,0.00475,0.0901927,0.2088674,1.8418304,0.0189879,16.4293174,0.0,0.00475,7.3673218,0.0,0.00475,0.00475,12.8595842,0.00475,0.0142409999999999,0.0,0.0142409999999999,0.0142409999999999,0.0,0.0569638,0.659831,14.5067882,0.0,0.99212
ZW61YGW-04,0.0,0.0305749999999999,63.51634670000001,0.0,0.0,4.0948699,0.00218,0.0,0.0709777,1.51128,0.0305749999999999,2.7233615,0.00546,0.1157483,0.0,0.00218,0.0,0.0251151999999999,0.0141955,1.7809954,0.0131036,5.5875865,0.0,0.1332198,8.230142599999999,0.0,0.00109,0.00218,2.7517526,0.0,0.0469544999999999,0.00109,0.0,0.7261569,0.0,0.00328,0.0131036,6.1248335,0.0,0.0906331
ZW61YGW-05,0.0171703,0.4206731,55.9495192,0.0,0.0,0.7469093,0.0171703,0.0,1.6826923,0.0858516,0.0,0.5494505000000001,0.0171703,0.0,0.00859,0.0,0.0,0.2918956,0.00859,8.5765797,0.2317995,2.0003434,0.0,1.6912775000000002,12.0192308,0.0,0.0,0.0,2.8674451,0.1459478,0.0600962,0.0686813,0.0,0.1717033,0.0,0.0,0.0,2.7730082,0.0,4.0865385
ZW61YGW-06,0.0,0.6591284000000001,63.696801,0.0,0.0,1.0909711,0.0,0.0,1.1477925,0.0568214,0.00568,0.4432069999999999,0.0113642999999999,0.0,0.0,0.0,0.0,0.039775,0.0227285999999999,10.3926359,0.0738678,4.346837900000001,0.0,0.846639,7.8924939,0.0,0.0,0.0,2.0398886000000003,0.522757,0.00568,0.0,0.0,0.3011535,0.0,0.0,0.0170464,3.1990454,0.0,0.806864
ZW61YGW-08,0.0,1.3583514,54.716928,0.00282,0.0,2.3662059,0.0731961,0.0,1.0148926,0.0337827999999999,0.0,0.4785901,0.00563,0.0450438,0.00141,0.0380056999999999,0.7009938,0.0351905,0.00563,5.6670702,0.0760113999999999,7.9586723,0.0,0.7136623,12.5165395,0.0,0.0,0.00141,1.6004617,1.2626334,0.00704,0.00141,1.0754202,0.1914361,0.0,0.3293826,0.0760113999999999,2.7181104,0.0,2.5125982
ZVM4N7A-01,0.0,1.9523367,54.2890184,0.5011224,0.00227,8.7435659,0.104306,0.0,0.0068,0.3333258,0.0068,0.0317453,0.0226752,0.00454,0.0181402,1.1768440999999998,1.2811500999999998,0.00227,0.0068,2.0815855,0.0566881,9.4102175,0.1179112,0.0317453,1.376386,0.0,0.0430829,0.00227,0.911544,3.1904038000000003,0.0113376,0.00227,2.9591166,0.3469309,0.0430829,1.4126664,0.6303712,3.7572844,0.0,0.9364867
ZVM4N7A-07,0.0,1.4889529,58.3381364,0.778098,0.0192122999999999,0.2401537,0.0192122999999999,0.0,0.0960615,0.3458213,0.00961,0.1440922,0.0960615,0.0768491999999999,0.1633045,0.2017291,0.1440922,0.0,0.0,12.2478386,0.0480307,3.8808838,0.0384245999999999,1.2391931,0.9702209,0.0,0.7204611,0.0,0.4034582,1.3928915,0.0,0.0,1.17195,0.4995197,0.0,0.0576369,0.0384245999999999,4.2074928,0.0,3.76561
ZVM4N7A-09,0.0,1.0451673,75.0824726,0.4270079,0.0107908,0.7306922,0.0154154,0.0,0.0107908,0.0354555,0.0,0.0431632,0.0215816,0.0,0.0447048,0.2404809999999999,0.1371975,0.00154,0.0,7.0803145,0.0123323999999999,3.7829505,0.0601202,0.1695699,0.7060274,0.9280099,0.8062278,0.00308,1.5954987,0.3237243999999999,0.00154,0.0138739,0.5934947,0.1402806,0.0,0.0200401,0.00925,1.7511947,0.0,0.3221828
ZVM4N7A-6021,0.0,2.0695807,47.5438596,0.3895332,0.00595,5.7448707,0.0892061,0.00892,0.0535236,0.1694915,0.0,0.1516503,0.00892,0.0356824,0.4490039,1.1626523999999998,1.1745465,0.00595,0.0118941,7.5944098,0.0713649,11.210229,0.1903062999999999,0.5649718,0.5738924000000001,0.0,0.8623253000000001,0.00297,2.9051442,1.7573595000000002,0.0743384,0.0327089,1.2191496,0.3627712999999999,0.0683913,0.2230152,0.1100208,6.580434100000001,0.0,2.1439191
ZVC4YUG-01,0.0,0.0,51.7911585,0.0,0.0,3.1461721,0.0973916,0.0,0.0,0.1270325,0.1355014,0.1397358,0.1990176,0.0550474,0.0,0.3472222,0.1905488,0.1820799,0.0,13.1309282,0.2625339,8.7821816,0.0,0.0550474,2.5702913,4.4419038,0.0,0.0,1.9859417,0.0,0.1143293,0.0127033,4.810298100000001,0.0042299999999999,0.0,0.0,0.1693767,5.8180894,0.0,0.7833672
ZVC4YUG-04,0.0,0.00365,73.4034396,0.0073,0.0,1.1720889,0.0584219,0.0,0.0,0.0073,0.0766787,0.0219082,0.109541,0.0,0.0,0.1314492,0.0365137,0.0255596,0.00365,5.2652718,0.0328623,8.7997955,0.00365,0.1533574,1.1100157,1.8841056,0.0,0.0219082,0.0730273,0.00365,0.00365,0.0,0.923796,0.0,0.0073,0.0,0.0803301,4.5788148,0.0,1.6540694000000002
ZYXQKWY-01,0.7956052,7.8689146,34.6580792,0.0,0.00379,5.288880499999999,0.0871377,0.0681947,0.0568289,0.0303088,0.1136578999999999,0.1818526,0.1250237,0.0,0.0,0.9206289,1.2464482,0.00379,0.0113658,5.6980489,0.0871377,12.1007767,0.3674938,0.2955105,2.261792,0.0,1.0759614000000002,0.0,4.356885800000001,3.538549,0.0265202,0.0340974,2.3565069000000003,0.8031824,0.00379,0.0,0.1250237,6.686872500000001,0.0,2.9588937
ZYXQKWY-04,0.00704,3.1168648,46.9499754,0.0,0.0,1.4071625,0.0492507,0.0703581,0.00704,0.0211074,0.0281432,0.3095757,0.0985014,0.0703581,0.0,0.4713994,0.3306832,0.0,0.0,8.4429747,0.0351791,10.0471399,0.1688595,0.4925068999999999,0.4221487,0.0,1.5971294,0.0211074,4.995426699999999,0.5417575,0.00704,0.00704,0.7246887,0.1407162,0.0140716,0.0281432,0.0773939,14.4163794,0.0,4.6436361
ZYXQKWY-05,0.1170122999999999,1.4041474,42.0724176,0.0,0.0065,1.4041474,0.2340245999999999,0.143015,0.019502,0.1170122999999999,0.0585061,0.4745497999999999,0.0650067999999999,0.0065,0.0,0.1885198,0.3380355,0.019502,0.0,5.0965351,0.123513,3.3868556,0.0325033999999999,0.6500683,0.9230969,0.0,2.2102321000000003,0.0910096,15.2375999,1.4626536,0.0065,0.0,6.8517194,0.2730287,0.0,0.0065,0.3510369,12.266788,0.0,2.0737177
ZYXQKWY-06,0.2984283,5.8757212,26.8718085,0.0,0.1591617,0.8753896000000001,0.2984283,0.3183235,0.026527,0.00663,0.0464222,0.5106439,0.3315869999999999,0.2785331,0.0,0.2520061,0.1657934999999999,0.0,0.0,5.5375025,0.0198952,9.0589562,0.3116918,1.2931892,2.8980702000000003,0.8488627000000001,1.2533988,0.0132635,3.7535646,0.2652696,0.0,0.0,0.8289674,0.3315869999999999,0.00663,0.0,0.2586378,10.2195106,0.0,4.609059
ZYXQKWY-07,0.02701,5.0913838,39.787971500000005,0.00675,0.0630233,0.916089,0.1980733,0.2003240999999999,0.013505,0.1147924999999999,0.121545,0.3623841,0.2093275,0.0045,0.00225,0.3061133,0.2565949,0.0,0.0225083,3.016116,0.08103,6.8830467,0.5311965,0.8508148,2.9958585,0.7967948,1.9154587,0.00675,5.4200054,0.5694607,0.013505,0.0247592,1.4405329999999998,0.1170433,0.009,0.0045,0.3376249,8.1277573,0.0,2.3363645
ZYXQKWY-08,4.7957246,1.1813515,50.8895296,0.0,0.0,2.2080023,0.00703,0.0351593,0.0140636999999999,0.0632867,0.0773504,0.5625483,0.3445609,0.0,0.0,0.1406371,0.239083,0.0,0.0421911,1.9126644,0.0351593,11.6658463,0.0351593,0.6117713,0.5906758,0.00703,2.5806905,0.0,8.452288900000001,3.0026018000000003,0.00703,0.00703,4.113634800000001,0.3586246,0.0,0.0,0.0281273999999999,2.0181422,0.0,2.6017861
ZYXQKWY-09,0.2449573,2.9012133,65.9547594,0.0,0.00765,2.7442875,0.00383,0.0727217,0.0153098,0.1492709,0.0191373,0.7157347,0.4439850999999999,0.0688942,0.0,0.5664638,0.4171929,0.0114824,0.0306197,3.3222337,0.0803766,7.3563746,0.141616,0.7004248000000001,1.5271557999999998,0.0,2.3003024,0.0114824,1.8984193,0.7233896,0.0114824,0.00383,2.7213228,0.1224787,0.00765,0.1263061,0.0459295,1.5769128,0.0,1.6917365
ZVBQY1N-01,0.0270124,6.1183144,31.5505132,0.9319287,0.0675311,2.1069692,0.1350621,0.1215559,0.0,0.0405185999999999,0.0,0.1620745999999999,0.1755808,0.0,0.0540249,0.0135062,0.4457049999999999,0.0,0.0,6.3884387,0.0270124,10.089141,0.2160994,1.0264722,5.361966499999999,1.4991896,0.0270124,0.0,3.3225284,1.2155592,0.0,0.0,5.8076715,0.378174,0.0,0.4592112,0.0810372999999999,5.1863857,0.5402485,1.9719071
ZVBQY1N-07,0.0402609,1.8842097,34.2700701,0.2174087999999999,0.0805218,0.7649569,0.0644174,0.2496175,0.0,0.0563652,0.0,0.3301393,0.3704002,0.0,0.2335132,0.0,0.4106610999999999,0.0,0.00805,2.5203317,0.0805218,2.5444883000000003,0.2737741,0.3059828,3.9697238,1.0709397,0.00805,38.3042113,0.3784524,0.0,0.00805,0.0,1.2802963,0.1368869999999999,0.0322087,0.2093565999999999,0.0161044,1.9808358,0.1690957,0.5233916
ZVBQY1N-6011,0.0567924,3.4075420000000003,35.4952294,2.4875057,0.0227168999999999,1.8627896,0.1135847,0.0908678,0.3975466,0.0113585,0.0,0.3521127,0.5452066999999999,0.0,0.0340754,0.0,0.3975466,0.0113585,0.0,6.3039527,0.1022263,7.4738755,0.1476602,0.6247159999999999,5.486142699999999,0.1135847,0.0113585,11.0177192,0.9313948,0.0,0.0,0.0,5.327124,0.0681508,0.0227168999999999,1.1472058,0.0,3.1576556,0.7269422999999999,0.9995457
ZVBQY1N-6021,0.00489,1.2281045000000002,9.9716215,0.0391428,0.063607,0.1565711,0.0342499,0.0733927,0.0978569,0.00489,0.0,0.2446423,0.1223212,0.0,0.0684999,0.0,0.0587142,0.0,0.0,0.6360701,0.00979,1.7418534,0.0978569,0.2446423,2.328995,0.00489,0.0146785,77.91369019999999,0.4550346999999999,0.00489,0.0,0.0,0.3620706999999999,0.0,0.0,0.127214,0.00979,0.9149623,0.1712496,0.3718563
ZUPAQVU-01,0.00428,0.3212679,0.6211180000000001,0.0,0.0,0.6596702,0.1113729,0.0128507,0.6168344,0.6339687,0.1113729,0.1156565,0.0471193,0.0214179,0.3255515,0.1884772,0.2655815,0.0,0.0728207,55.0867423,0.0257014,2.1417862,0.0128507,0.681088,0.2527308,0.5440137,0.00857,0.0942386,4.2792889,1.6020561,1.9618762,18.2437353,3.6410366,0.6039837,0.1285072,0.0,0.11994,5.3458985,0.0,0.591133
ZUPAQVU-04,0.1124189999999999,3.637085,35.835207000000004,0.0,0.0198385999999999,0.5885465000000001,0.0462902,0.1388705,5.4159503,0.3703213999999999,0.0793546,0.3703213999999999,0.165322,0.2975797,0.0859675,0.1719349,0.0925803,0.0,0.0925803,9.9788388,0.0132258,16.1222061,0.1388705,2.1888639000000003,1.7524137,0.727417,0.0,0.0198385999999999,2.9427324,1.7987039,0.0,0.0066099999999999,1.7987039,0.8199974000000001,0.0198385999999999,0.0,0.0991932,8.4380373,0.0,3.1543447
ZUPAQVU-07,0.2815547,6.1804697,39.9807719,0.0,0.00687,0.7210548,0.1304766,0.1854141,8.7075951,0.3227579,0.1442109999999999,0.1167422,0.0892734999999999,0.0206016,0.1991484999999999,0.2746875,0.0824063,0.0,0.5013048,12.1892597,0.0137343999999999,5.2533993,0.3982969,3.1795083,1.8678753,0.7828595,0.0,0.0137343999999999,2.987227,1.4146408,0.0,0.0,2.9528911,0.5493751,0.0412031,0.0137343999999999,0.0480703,4.4362038,0.0,2.6850707000000003
ZUPAQVU-08,0.0,6.240537799999999,47.581535,0.0,0.0,0.7415771,0.0384902,0.3361474,4.3134639,0.2694311,0.0898104,0.0744142999999999,0.0461882,0.0128300999999999,0.1000744,0.1796207,0.1359986,0.0,0.1873188,8.650021800000001,0.010264,9.0657155,0.3207513,1.2958354,2.7635934,0.8775755999999999,0.0,0.00257,2.5916707,0.0,0.00257,0.0077,2.9611763,0.3387134,0.010264,0.0,0.0256601,3.9644864,0.0,2.653255
ZUPAQVU-09,0.0173749999999999,3.4228724,69.6493728,0.00347,0.0,0.4586997,0.045175,0.045175,4.5313966,0.052125,0.0417,0.1389999,0.0278,0.1111999,0.0938249,0.1146749,0.1285749,0.0,0.1007749,4.8198214,0.0173749999999999,4.3819717,0.031275,0.9938493,0.8895993,0.4830245999999999,0.0,0.00347,3.0232477,0.00347,0.010425,0.024325,0.8061993999999999,0.0694999,0.0278,0.00347,0.0139,3.2664976,0.0,1.8000486
ZUPAQVU-10,0.031166,7.892789,58.6154505,0.0,0.0,1.0089992,0.0740192,0.2298492,2.0491644,0.4752814999999999,0.0857064999999999,0.0896022,0.0194787,0.0039,0.1908917,0.1597257,0.218162,0.0,0.1636214999999999,8.5589622,0.0194787,6.0345163,0.2571195,1.8426896,0.8103159000000001,0.9583544,0.00779,0.0,2.4893841,0.0,0.0194787,0.00779,0.9427714,0.1441426999999999,0.0116872,0.0039,0.1051852,4.515173900000001,0.0116872,1.4998636
ZTXY83G-01,8.0244195,4.7578062,18.540832700000003,4.613691,0.0820657,1.8915132,0.326261,0.1581265,0.0480384,0.1281025,0.006,1.6473179,0.6285028,0.010008,2.6140913,0.1601281,0.5264211000000001,0.0240192,0.4163331,4.9419536,0.1000800999999999,1.4931946,0.0980785,1.2670136,6.319055199999999,0.0860689,8.5488391,2.9583667,0.2081664999999999,3.805044,0.006,0.002,5.642514,1.8654924,0.0560448,0.1901521,0.1281025,6.3650921,0.0,2.8843074
ZTXY83G-04,3.1700841,9.3081575,6.843192200000001,14.3236466,0.0221272,5.4447559,0.3260068,0.0250774,0.0885085999999999,0.2596253,0.0,1.374834,0.3422334,0.0,2.6552589,0.2345479,1.3969612,0.0398289,0.697743,2.3971087,0.1799675,1.7937748999999998,0.4853223,0.9558932,3.4090574,0.205045,5.938929,8.1988494,0.2168460999999999,6.8800708,0.0368786,0.0,8.0749373,0.287653,0.1814426999999999,0.2655259,0.030978,4.1613807000000005,0.0,1.7834488999999998
ZTXY83G-06,0.6519019,4.051104400000001,19.420273,3.276971,0.084398,1.1524694,0.1513344,0.1949884999999999,0.00582,0.3113996,0.00873,1.2019441,0.2008091,0.0,0.2357324,0.0378336,0.4481825,0.0,0.1193213,0.6373504999999999,0.0291027999999999,1.1553796,0.2095399,0.3957976,3.8066413,0.0814877,3.6058322,31.759844,0.1135008,0.4598236,0.00582,0.0,0.9574809,0.1105905,0.0203719,0.0407439,0.1455138,4.0336428,0.0,1.443497
ZTUO1AO-01,0.7484277,0.1540881,19.9025157,0.0,0.0125785999999999,18.6981132,0.1792453,0.0,0.1132075,0.0,0.0314465,4.0974843,0.1477987,0.0031399999999999,0.2767295999999999,0.0,4.0251572,0.1069181999999999,0.1100629,9.7735849,0.1257862,16.1100629,0.0,0.1949686,0.0,0.0,0.0,0.0,7.169811299999999,0.0,0.1761006,0.0314465,0.0,0.0125785999999999,0.0031399999999999,4.4339623,0.0,9.3962264,0.0,1.3616352
ZTTL3YH-01,0.1178701,0.00159,88.8469441,0.0,0.0,0.5941288,0.0159284,0.0,0.0541565,0.0,0.00478,0.089199,0.5590862999999999,0.0,0.0876061,0.00159,0.0,0.0,0.00319,1.707523,0.1720266,0.8394259,0.00159,0.24689,2.4147433,0.0,0.5017442000000001,0.0812348,0.00637,0.00319,0.0175212,0.00478,0.0,0.058935,0.0,0.157691,0.0445995,0.7677482,0.0,0.7311129000000001
ZTJ7L7Z-01,0.0,1.5365867,15.9487098,0.2066444,0.0079499999999999,4.3660255,0.2172415999999999,0.0079499999999999,0.0503365,0.0715308,0.0,0.0688815,0.1298151,0.0079499999999999,0.193398,1.7379325,0.3947438,0.00265,0.174853,5.5979442,0.0132464,4.9409209,0.0953743,1.1550893,0.5192603,0.0105971,0.0,36.2237058,2.3313729,2.2280507000000003,0.0158957,0.0,1.7432310999999998,1.557781,0.0582843,0.2172415999999999,0.0794786,7.4842367,0.0,8.5889896
ZTJ7L7Z-02,0.0946895,0.3550856,5.7839501,0.1025803,0.0,0.4655567,0.0631263,0.00789,0.0473446999999999,0.0867986999999999,0.0,0.0394539999999999,0.0394539999999999,0.2130514,0.189379,1.0731476,0.1183618999999999,0.0,0.0552355,6.746626699999999,0.0157816,1.4045609,0.0315632,3.7717983,0.2998501,0.0631263,0.0,56.9951866,0.7732976,0.8522055000000001,0.0157816,0.0,2.043715,1.6886294,0.1578158,0.0946895,0.1183618999999999,3.4403851,0.0,11.2917226
ZTJ7L7Z-03,0.3159386,1.4544068,20.4107201,0.277808,0.1416276,0.7626103000000001,0.0435777,0.0,0.0871555,0.0326833,0.0,0.201547,0.2124413999999999,0.0708138,0.6972437,1.0513128,0.1852054,0.00545,0.0163415999999999,2.3041726,0.0871555,4.1998039,0.0980499,3.7095544,1.2092821,0.076261,0.00545,32.4163852,0.9205796,0.3213858,0.1960998,0.00545,1.8520536,2.8271053,0.1361804,0.3213858,0.2832553,4.2324872,0.00545,10.7419109
ZTJ7L7Z-04,0.6348975,1.313581,7.8814858,0.3283952,0.021893,0.5692184,0.0145952999999999,0.0145952999999999,0.8392323,0.1459533999999999,0.0,0.1240604,0.2846092,0.0583814,0.7954463,2.9847479,0.1605488,0.0,0.043786,3.626943,0.0948697,11.9316938,0.1678465,4.5318543,0.6494928,0.1678465,0.0,24.8193826,1.5835948,0.5473254000000001,0.1240604,0.1678465,3.9480406,4.2983288,0.2189302,0.2627162,0.3429906,7.750127699999999,0.0,15.5002554
ZTJ7L7Z-05,0.0724563,2.3444778,20.3188076,0.2121933999999999,0.0207018,1.5164062,0.0672808,0.0828072,0.5848256,0.1086844,0.0155263,0.1138598,0.0879826,0.00518,0.2277197,1.2007039000000002,0.4813166,0.0103509,0.9626333,13.0059,0.0103509,5.8741331,0.3105269,0.8228962,1.1955284,0.2328951,0.8280716,1.6923714,2.7067591,0.8021944,0.00518,0.0,2.9603561000000003,0.5796501,0.0207018,0.2587724,0.3726321999999999,7.944312200000001,0.0776317,4.0109719
